IF degree!=False AND potential<=0.7829288012641543 AND age>=21.0 AND degrees<=0.85 THEN Class=hire ,[3355.0; 4317.0],[759; 2596; 1721],{0.0: 3230; 1.0: 1846},(0.14653032000000002)
IF extra_degree==False THEN Class=reject ,[4086.0; 690.0],[3401; 685; 5],{0.0: 2439; 1.0: 1652},(0.08807422785725653)
IF age>=42.0 AND experience>=6.0 AND extra_degrees>=0.65 AND experiences<=0.3212765957446808 AND dutch_speaking<=0.375 THEN Class=hire ,[59.0; 258.0],[27; 32; 226],{0.0: 212; 1.0: 73},(0.0587687656094851)
IF potential<=0.8165806408908413 AND degrees<=0.9 AND experiences<=0.325531914893617 THEN Class=hire ,[58.0; 128.0],[22; 36; 92],{0.0: 98; 1.0: 52},(0.057255314614523975)
IF language_french!=False AND experiences<=0.2712765957446808 AND english_speaking<=0.3611111111111111 AND potential>=0.816993557384025 AND dutch_speaking>=0.1794871794871795 THEN Class=hire ,[64.0; 119.0],[50; 14; 105],{0.0: 106; 1.0: 63},(0.05894421858033892)
IF experiences>=0.274468085106383 AND dutch_speaking>=0.21739130434782608 AND potential<=0.9332156725833997 AND english_speaking<=0.37777777777777777 AND french_speaking<=0.3617021276595745 THEN Class=hire ,[24.0; 46.0],[21; 3; 43],{0.0: 44; 1.0: 23},(0.06544497625903395)
IF french_speaking<=0.3684210526315789 AND english_speaking<=0.36363636363636365 AND dutch_speaking>=0.21153846153846154 AND german_speaking>=0.029411764705882353 AND english_speaking>=0.2727272727272727 THEN Class=reject ,[48.0; 12.0],[46; 2; 10],{1.0: 48; 0.0: 10},(0.06424325560128029)
IF language_english!=False AND german_speaking>=0.029411764705882353 AND potential>=0.8167050766931467 AND age<=49.0 AND german_speaking<=0.13513513513513514 THEN Class=hire ,[13.0; 26.0],[12; 1; 25],{0.0: 25; 1.0: 13},(0.08136094674556213)
IF age<=35.0 AND english_speaking<=0.3953488372093023 AND potential>=0.8168851951987909 AND french_speaking>=0.34146341463414637 AND experiences>=0.23404255319148937 THEN Class=reject ,[33.0; 6.0],[33; 0; 6],{1.0: 32; 0.0: 7},(0.10606060606060608)
IF potential>=0.8333518315169298 AND experiences>=0.22234042553191488 AND age<=41.0 THEN Class=hire ,[0.0; 11.0],[0; 0; 11],{0.0: 11},(0.16598079561042525)
IF english_speaking<=0.2857142857142857 AND gender!=0 AND experience<=3.0 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(0.12890625)
IF potential>=0.8169112784049085 THEN Class=reject ,[7.0; 0.0],[7; 0; 0],{1.0: 7},(0.08284023668639054)
IF potential<=0.8167023012749304 AND age>=38.0 THEN Class=reject ,[3.0; 0.0],[3; 0; 0],{1.0: 3},(0.16666666666666669)
IF age>=27.0 THEN Class=hire ,[0.0; 2.0],[0; 0; 2],{0.0: 2},(0.22222222222222224)
IF TRUE THEN Class=reject ,[7751.0; 5618.0],[4382; 3369; 2249],{0.0: 6187; 1.0: 3813},(1e-06)
