IF degree!=False AND potential<=0.7668334452745262 AND degrees<=0.85 THEN Class=hire ,[4479.0; 4944.0],[232; 4247; 697],{0.0: 3320; 1.0: 1856},(0.12177975999999997)
IF extra_degree==False THEN Class=reject ,[3986.0; 1597.0],[2389; 1597; 0],{0.0: 2407; 1.0: 1579},(0.08632830870523005)
IF potential<=0.8500306081807654 AND experience>=2.0 AND german_speaking<=0.17391304347826086 THEN Class=hire ,[136.0; 350.0],[21; 115; 235],{0.0: 234; 1.0: 137},(0.07003548624124949)
IF experience>=13.0 AND age>=40.0 AND extra_degrees>=0.75 AND french_speaking>=0.21621621621621623 AND english_speaking<=0.37209302325581395 THEN Class=hire ,[28.0; 107.0],[11; 17; 90],{0.0: 90; 1.0: 28},(0.062474494357808066)
IF french_speaking<=0.3684210526315789 AND french_speaking>=0.2682926829268293 AND extra_degrees>=0.75 AND german_speaking>=1.3157894736772856e-12 AND english_speaking<=0.3939393939393939 THEN Class=hire ,[64.0; 121.0],[50; 14; 107],{0.0: 109; 1.0: 62},(0.06451506966281068)
IF experiences<=0.27553191489361695 AND dutch_speaking<=0.2777777777777778 AND experience>=1.0 AND experiences>=0.1861702127659574 AND english_speaking>=0.2857142857142857 THEN Class=hire ,[24.0; 41.0],[19; 5; 36],{0.0: 36; 1.0: 24},(0.07884105542229518)
IF german_speaking<=0.06976744186046512 AND experience<=6.0 AND degrees>=0.85 THEN Class=reject ,[38.0; 2.0],[36; 2; 0],{1.0: 36; 0.0: 2},(0.09824762999138177)
IF potential<=0.8830753121396743 AND experience<=11.0 AND extra_degrees>=0.7 AND french_speaking<=0.40625 AND german_speaking>=0.027777777777777776 THEN Class=hire ,[5.0; 22.0],[4; 1; 21],{0.0: 21; 1.0: 5},(0.12468749999999999)
IF married==False AND experience>=3.0 AND age<=49.0 AND age>=30.0 THEN Class=reject ,[15.0; 0.0],[15; 0; 0],{1.0: 15},(0.0771604938271605)
IF age>=37.0 AND age<=49.0 AND english_speaking<=0.34782608695652173 AND degrees>=0.95 AND experience<=15.0 THEN Class=hire ,[0.0; 10.0],[0; 0; 10],{0.0: 10},(0.15779092702169625)
IF married!=False AND experience<=21.0 THEN Class=reject ,[16.0; 0.0],[16; 0; 0],{1.0: 16},(0.09512485136741974)
IF degrees>=0.95 AND age>=24.0 AND language_english!=False THEN Class=hire ,[0.0; 5.0],[0; 0; 5],{0.0: 5},(0.2366863905325444)
IF age>=20.0 THEN Class=reject ,[8.0; 0.0],[8; 0; 0],{1.0: 8},(1e-06)
IF TRUE THEN Class=reject ,[8799.0; 7199.0],[2801; 5998; 1201],{0.0: 6234; 1.0: 3766},(1e-06)
