IF extra_degree==False AND german_speaking<=0.33333333333055554 AND english_speaking<=0.4999999999937501 THEN Class=reject ,[5539.0; 554.0],[5539; 0; 554],{0.0: 3843; 1.0: 2250},(0.18350652999999997)
IF potential<=0.7494023247657483 AND english_speaking>=0.1 AND experience>=2.0 AND extra_degree!=False AND french_speaking<=0.7272727272640496 THEN Class=hire ,[17.0; 2226.0],[17; 0; 2226],{0.0: 1385; 1.0: 858},(0.07499687677063523)
IF age>=44.0 AND potential<=0.9175361231371302 AND extra_degree!=False THEN Class=hire ,[61.0; 399.0],[61; 0; 399],{0.0: 342; 1.0: 118},(0.05022796089127218)
IF dutch_speaking>=0.2222222222222222 AND experiences<=0.2659574468085107 AND german_speaking>=6.249999999843752e-12 AND age>=24.0 AND potential<=0.9335234117410955 THEN Class=hire ,[104.0; 315.0],[104; 0; 315],{0.0: 243; 1.0: 176},(0.04715869582013442)
IF potential<=0.8003928882656126 AND potential>=0.05000543363004213 AND french_speaking<=0.99999999985 AND age<=46.0 AND french_speaking>=4.999999999e-11 THEN Class=hire ,[93.0; 179.0],[93; 0; 179],{0.0: 160; 1.0: 112},(0.039548866079759826)
IF age>=31.0 AND age<=40.0 AND english_speaking<=0.375 AND french_speaking<=0.5 AND dutch_speaking<=0.3783783783783784 THEN Class=hire ,[88.0; 128.0],[88; 0; 128],{0.0: 127; 1.0: 89},(0.045962860367292496)
IF experiences>=0.22659574468085103 AND degrees>=0.9 AND german_speaking<=0.125 AND language_english!=False AND experiences<=0.33404255319148934 THEN Class=reject ,[60.0; 18.0],[60; 0; 18],{1.0: 58; 0.0: 20},(0.04550556065707584)
IF german_speaking>=0.02631578947368421 AND experiences<=0.3 AND french_speaking>=0.2647058823529412 AND potential<=0.9338089734789448 AND english_speaking>=0.2631578947368421 THEN Class=hire ,[8.0; 35.0],[8; 0; 35],{0.0: 34; 1.0: 9},(0.06836804903984488)
IF experiences>=0.02127659574468085 AND married==False AND dutch_speaking>=1.6666666665555557e-11 THEN Class=reject ,[30.0; 3.0],[30; 0; 3],{1.0: 30; 0.0: 3},(0.05433238636363637)
IF experience>=2.0 AND experience<=18.0 AND french_speaking<=0.99999999985 AND english_speaking<=0.32432432432432434 AND language_french!=False THEN Class=reject ,[52.0; 28.0],[52; 0; 28],{1.0: 52; 0.0: 28},(0.05457479583353714)
IF language_english!=False AND experience<=16.0 AND potential<=0.04975764544312968 AND age>=21.0 AND language_german==False THEN Class=reject ,[17.0; 7.0],[17; 0; 7],{1.0: 17; 0.0: 7},(0.10657596371882087)
IF experience<=1.0 AND age<=27.0 THEN Class=hire ,[1.0; 13.0],[1; 0; 13],{0.0: 13; 1.0: 1},(0.06640368178829717)
IF age<=28.0 AND age>=26.0 AND experience>=1.0 THEN Class=reject ,[5.0; 1.0],[5; 0; 1],{1.0: 5; 0.0: 1},(0.1136)
IF experience<=9.0 AND language_german==False THEN Class=hire ,[0.0; 8.0],[0; 0; 8],{0.0: 8},(0.08864265927977838)
IF language_english==False AND language_dutch!=False THEN Class=reject ,[3.0; 1.0],[3; 0; 1],{1.0: 3; 0.0: 1},(0.14049586776859505)
IF gender==0 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(0.06122448979591839)
IF age<=29.0 THEN Class=hire ,[0.0; 2.0],[0; 0; 2],{0.0: 2},(0.125)
IF age<=43.0 THEN Class=reject ,[1.0; 1.0],[1; 0; 1],{0.0: 1; 1.0: 1},(1e-06)
IF TRUE THEN Class=reject ,[6079.0; 3921.0],[6079; 0; 3921],{0.0: 6221; 1.0: 3779},(1e-06)
