IF extra_degree!=False AND experiences<=0.3904255319148936 THEN Class=hire ,[476.0; 3324.0],[476; 0; 3324],{0.0: 2345; 1.0: 1455},(0.1842)
IF degree==False THEN Class=reject ,[3327.0; 0.0],[3327; 0; 0],{0.0: 1931; 1.0: 1396},(0.04985306971904266)
IF age<=43.0 AND german_speaking<=0.1388888888888889 AND experience<=17.0 AND dutch_speaking<=0.43478260869404534 THEN Class=reject ,[1677.0; 73.0],[1677; 0; 73],{0.0: 1135; 1.0: 615},(0.09671171846235989)
IF potential<=0.7662306004784258 AND english_speaking>=0.14285714285867349 AND experience>=8.0 AND experiences>=0.006382978723404255 AND age>=32.0 THEN Class=hire ,[182.0; 429.0],[182; 0; 429],{0.0: 480; 1.0: 131},(0.1383157472391801)
IF german_speaking<=0.07692307692307693 AND dutch_speaking<=0.49999999999166667 AND english_speaking<=0.3913043478248582 AND experience<=35.0 THEN Class=reject ,[258.0; 10.0],[258; 0; 10],{0.0: 183; 1.0: 85},(0.056121826171875)
IF experiences>=0.0978723404255319 AND experience<=27.0 AND german_speaking>=0.08108108108108109 AND dutch_speaking<=0.3157894736842105 THEN Class=reject ,[95.0; 6.0],[95; 0; 6],{0.0: 69; 1.0: 32},(0.08398280032249392)
IF age>=26.0 AND potential<=0.867014232450473 AND language_german==False AND french_speaking<=0.375 AND experience>=1.0 THEN Class=hire ,[19.0; 43.0],[19; 0; 43],{0.0: 52; 1.0: 10},(0.12484718079123676)
IF french_speaking<=0.399999999994 AND german_speaking<=0.18181818181818182 AND experiences<=0.274468085106383 THEN Class=reject ,[40.0; 1.0],[40; 0; 1],{0.0: 27; 1.0: 14},(0.08139003200731597)
IF english_speaking<=0.2926829268292683 AND age>=22.0 AND married==False AND experience<=40.0 AND potential<=0.7834068698681309 THEN Class=hire ,[2.0; 9.0],[2; 0; 9],{0.0: 10; 1.0: 1},(0.12875000000000003)
IF english_speaking<=0.40476190476190477 AND extra_degrees<=0.75 THEN Class=reject ,[19.0; 0.0],[19; 0; 0],{0.0: 10; 1.0: 9},(0.11296076099881094)
IF experience>=16.0 AND age<=62.0 THEN Class=reject ,[5.0; 1.0],[5; 0; 1],{1.0: 5; 0.0: 1},(0.2)
IF age>=31.0 THEN Class=hire ,[0.0; 4.0],[0; 0; 4],{0.0: 4},(1e-06)
IF TRUE THEN Class=reject ,[6100.0; 3900.0],[6100; 0; 3900],{0.0: 6247; 1.0: 3753},(1e-06)
