IF extra_degree==False AND german_speaking<=0.33333333333055554 THEN Class=reject ,[5813.0; 908.0],[5187; 626; 282],{0.0: 3844; 1.0: 2251},(0.17927380000000004)
IF potential<=0.7662192867709178 AND english_speaking>=0.1 AND age>=24.0 AND experiences<=0.2595744680851063 AND degrees<=0.8 THEN Class=hire ,[277.0; 2418.0],[7; 270; 2148],{0.0: 1484; 1.0: 941},(0.06706592716583526)
IF age>=42.0 AND potential<=0.9175361231371302 THEN Class=hire ,[97.0; 450.0],[75; 22; 428],{0.0: 375; 1.0: 150},(0.05142896274653028)
IF degrees<=0.85 AND potential>=0.04924602722907668 AND experiences<=0.29787234042553196 AND french_speaking<=0.999999999925 AND potential<=0.8326694373528453 THEN Class=hire ,[121.0; 277.0],[68; 53; 224],{0.0: 197; 1.0: 148},(0.06157177708944382)
IF age>=31.0 AND french_speaking<=0.37142857142857144 AND dutch_speaking<=0.32558139534883723 AND german_speaking<=0.12195121951219512 AND experiences<=0.3425531914893617 THEN Class=hire ,[80.0; 147.0],[76; 4; 143],{0.0: 140; 1.0: 83},(0.04501209352324645)
IF experiences<=0.2659574468085107 AND dutch_speaking>=0.175 AND language_german==False AND german_speaking<=0.11904761904761904 AND french_speaking<=0.43243243243243246 THEN Class=hire ,[36.0; 70.0],[36; 0; 70],{0.0: 70; 1.0: 36},(0.0534823628387717)
IF potential>=0.8505605463951452 AND french_speaking<=0.4473684210526316 AND german_speaking<=0.12121212121212122 AND experiences<=0.33404255319148934 AND age>=22.0 THEN Class=reject ,[68.0; 21.0],[68; 0; 21],{1.0: 66; 0.0: 23},(0.04812502374589986)
IF potential<=0.8336458139444352 AND experience<=6.0 AND language_french!=False AND age>=23.0 AND french_speaking<=0.99999999995 THEN Class=reject ,[64.0; 25.0],[64; 0; 25],{1.0: 64; 0.0: 25},(0.0822482638888889)
IF language_french!=False AND experiences<=0.3531914893617022 AND age<=40.0 AND english_speaking<=0.34146341463414637 AND french_speaking<=0.5 THEN Class=hire ,[7.0; 36.0],[6; 1; 35],{0.0: 35; 1.0: 7},(0.09614478273164294)
IF age<=29.0 AND age>=22.0 AND experience<=4.0 AND experiences<=0.35531914893617017 AND english_speaking<=0.3684210526315789 THEN Class=hire ,[5.0; 19.0],[5; 0; 19],{0.0: 19; 1.0: 5},(0.13087879602257455)
IF experience<=7.0 AND german_speaking>=1.6666666665555557e-11 THEN Class=reject ,[16.0; 0.0],[16; 0; 0],{1.0: 16},(0.1051862673484295)
IF english_speaking<=0.325 AND age>=36.0 THEN Class=reject ,[9.0; 1.0],[9; 0; 1],{1.0: 9; 0.0: 1},(0.1564625850340136)
IF experience<=5.0 AND gender!=0 THEN Class=reject ,[3.0; 0.0],[3; 0; 0],{1.0: 3},(0.1983471074380165)
IF age>=21.0 THEN Class=hire ,[0.0; 8.0],[0; 0; 8],{0.0: 8},(1e-06)
IF TRUE THEN Class=reject ,[6596.0; 4380.0],[5620; 976; 3404],{0.0: 6221; 1.0: 3779},(1e-06)
