IF extra_degree==False AND german_speaking<=0.33333333332777776 THEN Class=reject ,[5860.0; 849.0],[5269; 591; 258],{0.0: 3780; 1.0: 2338},(0.18490392)
IF potential<=0.7676118020888787 AND english_speaking>=0.09090909090909091 AND experience>=1.0 AND degree!=False THEN Class=hire ,[238.0; 2489.0],[16; 222; 2267],{0.0: 1562; 1.0: 943},(0.06004131142267211)
IF experience>=10.0 AND potential<=0.8992769991273514 AND age>=36.0 AND degree!=False THEN Class=hire ,[98.0; 401.0],[63; 35; 366],{0.0: 322; 1.0: 142},(0.04479072890082898)
IF potential<=0.8169988596999873 AND german_speaking>=3.1249999999609376e-12 AND french_speaking<=0.8333333333138889 AND degree!=False THEN Class=hire ,[107.0; 270.0],[60; 47; 223],{0.0: 216; 1.0: 114},(0.05582021404346854)
IF potential>=0.8506624802556132 AND english_speaking<=0.3404255319148936 AND french_speaking<=0.45161290322450576 AND french_speaking>=0.2926829268292683 AND age>=21.0 THEN Class=hire ,[39.0; 96.0],[37; 2; 94],{0.0: 94; 1.0: 39},(0.033187305267307836)
IF experiences<=0.2287234042553191 AND potential<=0.881598555747517 AND language_german==False AND married==False AND experience<=10.0 THEN Class=hire ,[52.0; 99.0],[51; 1; 98],{0.0: 98; 1.0: 52},(0.04222222222222223)
IF english_speaking<=0.34782608695652173 AND french_speaking>=0.2682926829268293 AND potential<=0.9168791128783967 AND dutch_speaking<=0.31818181818119834 AND experiences<=0.2872340425531915 THEN Class=reject ,[72.0; 37.0],[69; 3; 34],{1.0: 72; 0.0: 34},(0.04919999999999997)
IF age<=37.0 AND experiences<=0.275531914893617 AND age>=25.0 AND french_speaking<=0.4210526315771468 AND german_speaking<=0.09523809523809523 THEN Class=reject ,[60.0; 38.0],[60; 0; 38],{1.0: 63; 0.0: 35},(0.07492826017642681)
IF french_speaking<=0.37209302325581395 AND potential<=0.9338761133758231 AND dutch_speaking<=0.29545454545454547 AND age<=51.0 AND experience<=15.0 THEN Class=hire ,[6.0; 35.0],[6; 0; 35],{0.0: 35; 1.0: 6},(0.07096354166666666)
IF english_speaking<=0.35555555555555557 AND german_speaking>=0.02631578947368421 AND age>=29.0 AND experiences<=0.3404255319148936 AND potential<=0.9337859444848382 THEN Class=hire ,[1.0; 15.0],[1; 0; 15],{0.0: 15; 1.0: 1},(0.1087603305785124)
IF age<=46.0 AND dutch_speaking<=0.3076923076923077 AND german_speaking>=0.025 AND experiences<=0.35425531914893615 AND french_speaking<=0.42105263157894735 THEN Class=reject ,[17.0; 2.0],[17; 0; 2],{1.0: 17; 0.0: 2},(0.14858645627876396)
IF english_speaking<=0.3157894736842105 AND experience>=6.0 AND age<=61.0 THEN Class=reject ,[5.0; 1.0],[5; 0; 1],{1.0: 5; 0.0: 1},(0.16000000000000003)
IF potential<=0.9345889122995926 THEN Class=hire ,[0.0; 13.0],[0; 0; 13],{0.0: 13},(0.06632653061224487)
IF TRUE THEN Class=reject ,[6556.0; 4345.0],[5655; 901; 3444],{0.0: 6207; 1.0: 3793},(1e-06)
