IF extra_degree!=False THEN Class=hire ,[515.0; 2972.0],[515; 0; 2972],{0.0: 2327; 1.0: 1160},(0.18429094000000001)
IF degree==False THEN Class=reject ,[3579.0; 0.0],[3579; 0; 0],{0.0: 1940; 1.0: 1639},(0.022443013911941586)
IF experience<=14.0 AND language_german==False AND german_speaking<=0.21428571428571427 THEN Class=reject ,[1836.0; 33.0],[1836; 0; 33],{0.0: 1131; 1.0: 738},(0.046505046956701136)
IF language_english==False AND german_speaking<=0.25 AND potential<=0.9330588938589368 THEN Class=reject ,[474.0; 44.0],[474; 0; 44],{0.0: 382; 1.0: 136},(0.06509643148405296)
IF nationality!=0 THEN Class=reject ,[169.0; 0.0],[169; 0; 0],{1.0: 169},(0.10675146803739194)
IF german_speaking>=0.03333333333333333 AND experience>=9.0 AND experiences<=0.27234042553191484 AND potential<=0.8998420377987479 AND experience<=42.0 THEN Class=hire ,[26.0; 153.0],[26; 0; 153],{0.0: 179},(0.16798941798941802)
IF english_speaking<=0.3333333333333333 AND potential<=0.9006885951967833 AND german_speaking<=0.16666666666666666 AND french_speaking<=0.4 THEN Class=reject ,[95.0; 1.0],[95; 0; 1],{0.0: 96},(0.08224539784348882)
IF experience<=23.0 AND married==False AND german_speaking<=0.25 AND german_speaking>=2.6315789473407203e-12 THEN Class=reject ,[44.0; 3.0],[44; 0; 3],{0.0: 47},(0.12593081346026958)
IF experiences<=0.22340425531914893 AND english_speaking>=0.2727272727272727 AND english_speaking<=0.41176470588044983 AND age<=59.0 AND experience>=3.0 THEN Class=hire ,[0.0; 22.0],[0; 0; 22],{0.0: 22},(0.16836734693877553)
IF experience>=25.0 AND experiences<=0.1797872340425532 AND language_german==False THEN Class=hire ,[2.0; 7.0],[2; 0; 7],{0.0: 9},(0.12802768166089964)
IF experiences<=0.24361702127659574 THEN Class=reject ,[14.0; 0.0],[14; 0; 0],{0.0: 14},(0.06720000000000001)
IF potential>=0.7664621145671834 AND german_speaking<=0.10810810810810811 THEN Class=reject ,[8.0; 0.0],[8; 0; 0],{0.0: 8},(0.1983471074380165)
IF age>=42.0 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(1e-06)
IF TRUE THEN Class=reject ,[6762.0; 3238.0],[6762; 0; 3238],{0.0: 6158; 1.0: 3842},(1e-06)
