IF degree!=False AND potential<=0.8658908721090306 AND experiences<=0.2851063829787234 AND age>=20.0 AND dutch_speaking<=0.999999999925 THEN Class=hire ,[4089.0; 4561.0],[1171; 2918; 1643],{0.0: 3731; 1.0: 2001},(0.16525832000000004)
IF extra_degree!=False THEN Class=hire ,[129.0; 281.0],[88; 41; 240],{0.0: 233; 1.0: 136},(0.055446901551090964)
IF degree==False THEN Class=reject ,[3508.0; 187.0],[3321; 187; 0],{0.0: 1893; 1.0: 1615},(0.00092302423839816)
IF age<=51.0 THEN Class=reject ,[341.0; 34.0],[307; 34; 0],{0.0: 223; 1.0: 118},(0.008921971991287301)
IF german_speaking<=0.09302325581395349 AND english_speaking<=0.35714285714285715 AND potential<=0.800552203636577 THEN Class=hire ,[3.0; 3.0],[0; 3; 0],{0.0: 3},(0.004799999999999998)
IF dutch_speaking>=0.23076923076923078 AND language_german==True AND age<=57.0 THEN Class=hire ,[2.0; 3.0],[0; 2; 1],{0.0: 3},(0.052965142598460836)
IF dutch_speaking>=0.23076923076923078 THEN Class=reject ,[29.0; 2.0],[27; 2; 0],{0.0: 22; 1.0: 7},(0.04493801652892565)
IF degrees>=0.95 AND experiences>=0.20531914893617023 THEN Class=reject ,[11.0; 0.0],[11; 0; 0],{0.0: 8; 1.0: 3},(0.1466666666666666)
IF experience<=30.0 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(0.1875)
IF TRUE THEN Class=reject ,[8113.0; 5074.0],[4926; 3187; 1887],{0.0: 6120; 1.0: 3880},(1e-06)
