IF extra_degree!=False AND experiences<=0.37553191489361704 THEN Class=hire ,[808.0; 3257.0],[222; 586; 2671],{0.0: 2341; 1.0: 1138},(0.18897529999999998)
IF language_english==False THEN Class=reject ,[4458.0; 239.0],[4222; 236; 3],{0.0: 2551; 1.0: 1910},(0.009506098060126415)
IF experience<=14.0 AND extra_degree==False THEN Class=reject ,[1284.0; 226.0],[1066; 218; 8],{0.0: 756; 1.0: 536},(0.024126684890187617)
IF degree==False THEN Class=reject ,[367.0; 0.0],[367; 0; 0],{0.0: 209; 1.0: 158},(0.05226643880208333)
IF nationality==0 AND english_speaking>=0.21052631578947367 AND potential<=0.817406157500098 AND experiences<=0.30744680851063827 AND dutch_speaking<=0.4999999999875 THEN Class=hire ,[127.0; 192.0],[10; 117; 75],{0.0: 202},(0.2175110851300676)
IF potential<=0.833668000040768 THEN Class=reject ,[153.0; 6.0],[147; 6; 0],{1.0: 120; 0.0: 33},(0.03477184919572736)
IF nationality!=0 THEN Class=reject ,[22.0; 0.0],[22; 0; 0],{1.0: 22},(0.09357277882797731)
IF experience<=30.0 AND experience>=18.0 AND english_speaking>=0.3157894736842105 THEN Class=hire ,[2.0; 9.0],[1; 1; 8],{0.0: 10},(0.2013888888888889)
IF age>=38.0 THEN Class=reject ,[13.0; 0.0],[13; 0; 0],{0.0: 13},(0.06632653061224487)
IF TRUE THEN Class=reject ,[7234.0; 3930.0],[6070; 1164; 2766],{0.0: 6116; 1.0: 3884},(1e-06)
