IF extra_degree!=False THEN Class=hire ,[504.0; 3021.0],[504; 0; 3021],{0.0: 2369; 1.0: 1156},(0.18714975)
IF language_english==False AND german_speaking<=0.19444444444444445 THEN Class=reject ,[4402.0; 26.0],[4402; 0; 26],{0.0: 2481; 1.0: 1947},(0.021332299757010127)
IF experience<=14.0 AND german_speaking<=0.2857142857142857 THEN Class=reject ,[1269.0; 46.0],[1269; 0; 46],{0.0: 750; 1.0: 565},(0.04468703112422319)
IF degree==False THEN Class=reject ,[360.0; 0.0],[360; 0; 0],{0.0: 217; 1.0: 143},(0.11287288363343188)
IF nationality==0 AND potential>=0.14973155481427713 AND potential<=0.8835582704134788 AND experiences<=0.274468085106383 AND french_speaking<=0.52 THEN Class=hire ,[48.0; 151.0],[48; 0; 151],{0.0: 199},(0.16432535553243147)
IF nationality!=0 THEN Class=reject ,[104.0; 0.0],[104; 0; 0],{1.0: 104},(0.0590731397641084)
IF german_speaking<=0.13157894736842105 AND english_speaking<=0.499999999975 AND age>=42.0 AND language_german==False THEN Class=reject ,[40.0; 1.0],[40; 0; 1],{0.0: 41},(0.1319050619617727)
IF german_speaking>=0.043478260869565216 AND age>=29.0 AND age<=55.0 AND french_speaking<=0.4999999999875 THEN Class=hire ,[0.0; 13.0],[0; 0; 13],{0.0: 13},(0.19897959183673472)
IF experience>=26.0 AND potential>=0.09937157716958736 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(0.16000000000000003)
IF age>=18.0 THEN Class=reject ,[12.0; 0.0],[12; 0; 0],{0.0: 12},(1e-06)
IF TRUE THEN Class=reject ,[6739.0; 3261.0],[6739; 0; 3261],{0.0: 6085; 1.0: 3915},(1e-06)
