IF extra_degree!=False AND experiences<=0.37553191489361704 THEN Class=hire ,[479.0; 3000.0],[479; 0; 3000],{0.0: 2341; 1.0: 1138},(0.18724561)
IF language_english==False AND german_speaking<=0.2 THEN Class=reject ,[4354.0; 26.0],[4354; 0; 26],{0.0: 2497; 1.0: 1883},(0.020836366464322565)
IF experience<=14.0 AND german_speaking<=0.14705882352941177 AND extra_degree==False THEN Class=reject ,[1161.0; 30.0],[1161; 0; 30],{0.0: 696; 1.0: 495},(0.04184990840730812)
IF degree==False THEN Class=reject ,[457.0; 0.0],[457; 0; 0],{0.0: 260; 1.0: 197},(0.09367867036011082)
IF nationality==0 AND german_speaking>=0.025 AND experience>=2.0 AND potential<=0.817406157500098 AND french_speaking<=0.4999999999875 THEN Class=hire ,[41.0; 160.0],[41; 0; 160],{0.0: 201},(0.17154976979950545)
IF nationality!=0 THEN Class=reject ,[171.0; 0.0],[171; 0; 0],{1.0: 171},(0.0501383936948771)
IF potential<=0.2503295702598635 AND german_speaking<=0.25 AND english_speaking<=0.4285714285663265 AND experience<=35.0 AND experiences<=0.07446808510638298 THEN Class=reject ,[58.0; 0.0],[58; 0; 0],{0.0: 58},(0.09903695102793525)
IF french_speaking<=0.36363636363636365 AND age>=47.0 AND dutch_speaking<=0.3999999999970001 THEN Class=reject ,[24.0; 2.0],[24; 0; 2],{0.0: 26},(0.1320231796422273)
IF experience<=17.0 AND experiences>=0.05638297872340425 AND german_speaking>=2.4999999999750003e-12 AND extra_degree==False THEN Class=reject ,[10.0; 0.0],[10; 0; 0],{0.0: 10},(0.16800584368151936)
IF potential>=0.30065305240662565 AND dutch_speaking>=0.20000000000100004 THEN Class=hire ,[0.0; 15.0],[0; 0; 15],{0.0: 15},(0.0823045267489712)
IF english_speaking>=0.35135135135135137 AND experience<=31.0 AND potential>=0.05001758938792228 THEN Class=reject ,[4.0; 0.0],[4; 0; 0],{0.0: 4},(0.22222222222222224)
IF age>=31.0 THEN Class=hire ,[0.0; 8.0],[0; 0; 8],{0.0: 8},(1e-06)
IF TRUE THEN Class=reject ,[6759.0; 3241.0],[6759; 0; 3241],{0.0: 6116; 1.0: 3884},(1e-06)
