IF degree!=False AND nationality==0 AND experiences<=0.3414893617021276 THEN Class=hire ,[2265.0; 3816.0],[355; 1910; 1906],{0.0: 4171},(0.16775282999999996)
IF extra_degree==False AND experiences<=0.33191489361702126 THEN Class=reject ,[4634.0; 232.0],[4402; 232; 0],{1.0: 2725; 0.0: 1909},(0.005182645642122626)
IF potential<=0.8166632608162153 AND experiences<=0.2702127659574468 AND degrees<=0.85 THEN Class=hire ,[951.0; 959.0],[1; 950; 9],{1.0: 960},(0.07714500796554677)
IF experiences<=0.23510638297872336 AND age>=26.0 AND potential<=0.900598666554799 AND dutch_speaking>=0.15384615384615385 AND extra_degrees<=0.9 THEN Class=hire ,[40.0; 47.0],[2; 38; 9],{1.0: 49},(0.09352648257129922)
IF language_german==False AND nationality!=0 AND experience<=19.0 THEN Class=reject ,[110.0; 38.0],[72; 38; 0],{1.0: 110},(0.06359116660885653)
IF extra_degree!=False AND age>=32.0 THEN Class=hire ,[17.0; 31.0],[3; 14; 17],{1.0: 29; 0.0: 5},(0.2018698060941828)
IF extra_degree==False AND language_german==False THEN Class=reject ,[33.0; 0.0],[33; 0; 0],{0.0: 27; 1.0: 6},(0.05612244897959181)
IF language_german!=False AND age<=29.0 THEN Class=reject ,[6.0; 1.0],[5; 1; 0],{1.0: 5; 0.0: 1},(0.22222222222222224)
IF age>=23.0 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(1e-06)
IF TRUE THEN Class=reject ,[8056.0; 5127.0],[4873; 3183; 1944],{0.0: 6116; 1.0: 3884},(1e-06)
