IF extra_degree!=False THEN Class=hire ,[841.0; 3296.0],[229; 612; 2684],{0.0: 2369; 1.0: 1156},(0.19117325000000002)
IF language_english==False AND language_german==False THEN Class=reject ,[4421.0; 207.0],[4216; 205; 2],{0.0: 2488; 1.0: 1935},(0.008236323250995064)
IF experience<=14.0 THEN Class=reject ,[1322.0; 201.0],[1125; 197; 4],{0.0: 751; 1.0: 575},(0.02292870740854736)
IF degree==False THEN Class=reject ,[350.0; 0.0],[350; 0; 0],{0.0: 210; 1.0: 140},(0.04980306445370306)
IF nationality==0 AND potential<=0.7995940416144312 AND french_speaking<=0.5555555555487656 AND language_english!=False AND german_speaking>=2.173913043459358e-12 THEN Class=hire ,[140.0; 193.0],[7; 133; 60],{0.0: 200},(0.19782707107288364)
IF nationality!=0 THEN Class=reject ,[109.0; 0.0],[109; 0; 0],{1.0: 109},(0.05278279958677684)
IF age<=54.0 AND potential<=0.8835582704134788 AND dutch_speaking<=0.294117647058564 AND french_speaking<=0.4 THEN Class=hire ,[14.0; 21.0],[5; 9; 12],{0.0: 26},(0.13967476052572955)
IF german_speaking>=0.045454545454545456 THEN Class=reject ,[29.0; 4.0],[25; 4; 0],{0.0: 29},(0.05175490779298034)
IF french_speaking<=0.41379310344714626 AND dutch_speaking<=0.30769230769201183 THEN Class=hire ,[2.0; 5.0],[0; 2; 3],{0.0: 5},(0.24305555555555552)
IF age>=52.0 THEN Class=reject ,[7.0; 0.0],[7; 0; 0],{0.0: 7},(1e-06)
IF TRUE THEN Class=reject ,[7235.0; 3927.0],[6073; 1162; 2765],{0.0: 6085; 1.0: 3915},(1e-06)
