IF degree!=False AND nationality==0 AND age>=20.0 AND experiences<=0.35 AND experience<=42.0 THEN Class=hire ,[2253.0; 3806.0],[359; 1894; 1912],{0.0: 4165},(0.16756025000000002)
IF potential<=0.6328480880759919 AND extra_degree==True THEN Class=hire ,[761.0; 761.0],[0; 761; 0],{1.0: 761},(0.10116201834363887)
IF extra_degree==False THEN Class=reject ,[4672.0; 227.0],[4445; 227; 0],{1.0: 2682; 0.0: 1990},(0.008710501215825275)
IF degrees<=0.85 AND experiences<=0.30638297872340425 AND age>=23.0 AND english_speaking>=0.25 THEN Class=hire ,[220.0; 239.0],[8; 212; 27],{1.0: 247},(0.10390213113536798)
IF age>=40.0 AND french_speaking<=0.4 AND dutch_speaking<=0.32608695652173914 AND english_speaking<=0.3617021276595745 AND potential<=0.9336654808149107 THEN Class=hire ,[32.0; 43.0],[5; 27; 16],{1.0: 45; 0.0: 3},(0.11359001040582728)
IF language_german==False AND experience<=22.0 THEN Class=reject ,[88.0; 27.0],[61; 27; 0],{1.0: 88},(0.038431304044021314)
IF experience>=4.0 AND german_speaking>=0.04 THEN Class=hire ,[5.0; 10.0],[0; 5; 5],{1.0: 10},(0.19390581717451524)
IF age>=21.0 AND potential<=0.8001560882592044 THEN Class=hire ,[2.0; 2.0],[0; 2; 0],{1.0: 2},(2.222222222222222e-07)
IF age>=25.0 THEN Class=reject ,[7.0; 0.0],[7; 0; 0],{1.0: 7},(1e-06)
IF TRUE THEN Class=reject ,[8040.0; 5115.0],[4885; 3155; 1960],{0.0: 6158; 1.0: 3842},(1e-06)
