IF extra_degree!=False AND experiences<=0.3468085106382979 THEN Class=hire ,[848.0; 3247.0],[243; 605; 2642],{0.0: 2290; 1.0: 1200},(0.18789199999999998)
IF language_english==False AND language_german==False THEN Class=reject ,[4341.0; 206.0],[4141; 200; 6],{0.0: 2478; 1.0: 1869},(0.007796937713691126)
IF experience<=14.0 AND extra_degree==False AND german_speaking<=0.25 THEN Class=reject ,[1398.0; 228.0],[1173; 225; 3],{0.0: 835; 1.0: 566},(0.022269629880418522)
IF degree==False THEN Class=reject ,[341.0; 0.0],[341; 0; 0],{0.0: 204; 1.0: 137},(0.04463320037751185)
IF nationality==0 AND english_speaking>=0.16666666666666666 AND experiences<=0.2446808510638298 AND potential<=0.8998307245268264 THEN Class=hire ,[176.0; 222.0],[22; 154; 68],{0.0: 244},(0.19829497689586498)
IF experiences<=0.25212765957446803 THEN Class=reject ,[138.0; 9.0],[129; 9; 0],{1.0: 98; 0.0: 40},(0.0352389160203007)
IF married==False AND dutch_speaking>=0.14285714285714285 THEN Class=reject ,[23.0; 0.0],[23; 0; 0],{0.0: 17; 1.0: 6},(0.12097304404996716)
IF english_speaking<=0.34285714285714286 AND nationality==0 THEN Class=hire ,[0.0; 6.0],[0; 0; 6],{0.0: 6},(0.1875)
IF experiences<=0.28510638297872337 AND experiences>=0.2840425531914893 THEN Class=hire ,[0.0; 2.0],[0; 0; 2],{0.0: 2},(0.16000000000000003)
IF age>=40.0 THEN Class=reject ,[8.0; 0.0],[8; 0; 0],{1.0: 4; 0.0: 4},(1e-06)
IF TRUE THEN Class=reject ,[7273.0; 3920.0],[6080; 1193; 2727],{0.0: 6120; 1.0: 3880},(1e-06)
