IF extra_degree!=False AND experiences<=0.37553191489361704 AND french_speaking<=0.99999999985 THEN Class=hire ,[472.0; 3326.0],[472; 0; 3326],{0.0: 2385; 1.0: 1413},(0.18538952)
IF degree==False THEN Class=reject ,[3375.0; 0.0],[3375; 0; 0],{0.0: 1940; 1.0: 1435},(0.04825840266857981)
IF age<=39.0 AND german_speaking<=0.16 AND extra_degree==False AND dutch_speaking<=0.6666666666388888 THEN Class=reject ,[1650.0; 76.0],[1650; 0; 76],{0.0: 1096; 1.0: 630},(0.09189871431540493)
IF nationality==0 AND potential<=0.7829413301266481 AND german_speaking>=1.612903225796046e-12 AND french_speaking<=0.6666666666388888 AND experience>=1.0 THEN Class=hire ,[109.0; 460.0],[109; 0; 460],{0.0: 569},(0.19530919377231998)
IF experience<=26.0 AND extra_degree==False THEN Class=reject ,[432.0; 2.0],[432; 0; 2],{1.0: 260; 0.0: 174},(0.01770874554808072)
IF nationality!=0 THEN Class=reject ,[48.0; 0.0],[48; 0; 0],{1.0: 48},(0.05997501041232821)
IF french_speaking<=0.3749999999992188 AND age>=50.0 AND experiences<=0.3531914893617021 THEN Class=reject ,[35.0; 2.0],[35; 0; 2],{0.0: 37},(0.1376)
IF experience>=31.0 AND english_speaking<=0.2972972972972973 THEN Class=reject ,[3.0; 0.0],[3; 0; 0],{0.0: 3},(0.17751479289940827)
IF age>=37.0 THEN Class=hire ,[0.0; 10.0],[0; 0; 10],{0.0: 10},(1e-06)
IF TRUE THEN Class=reject ,[6124.0; 3876.0],[6124; 0; 3876],{0.0: 6214; 1.0: 3786},(1e-06)
