IF extra_degree==False THEN Class=reject ,[5738.0; 883.0],[5168; 570; 313],{0.0: 3736; 1.0: 2315},(0.18181621999999997)
IF nationality==0 THEN Class=hire ,[2.0; 2450.0],[0; 2; 2448],{0.0: 2450},(0.062213839263986326)
IF degrees<=0.8 AND english_speaking>=0.125 AND age>=24.0 AND experiences<=0.2531914893617021 AND german_speaking>=1.612903225796046e-12 THEN Class=hire ,[277.0; 946.0],[12; 265; 681],{1.0: 958},(0.16082769878607087)
IF experience<=10.0 AND dutch_speaking<=0.358974358974359 AND german_speaking<=0.15 THEN Class=reject ,[313.0; 44.0],[277; 36; 8],{1.0: 321},(0.07295314694155068)
IF potential<=0.8338201363983169 AND dutch_speaking>=0.1388888888888889 AND experiences<=0.2978723404255319 AND experiences>=0.00425531914893617 AND age>=23.0 THEN Class=hire ,[30.0; 77.0],[9; 21; 56],{1.0: 86},(0.14921487603305786)
IF experience>=25.0 AND english_speaking<=0.37142857142857144 THEN Class=hire ,[10.0; 17.0],[3; 7; 10],{1.0: 20},(0.0867676542659835)
IF french_speaking<=0.3181818181818182 THEN Class=reject ,[59.0; 11.0],[48; 11; 0],{1.0: 59},(0.0272391505078486)
IF married==False AND language_german==False THEN Class=reject ,[28.0; 1.0],[27; 1; 0],{1.0: 28},(0.05553719008264464)
IF german_speaking<=0.05263157894736842 AND dutch_speaking<=0.2631578947368421 THEN Class=reject ,[12.0; 1.0],[11; 1; 0],{1.0: 12},(0.09876543209876543)
IF degrees<=0.9 AND potential<=0.8662427739326788 THEN Class=hire ,[0.0; 6.0],[0; 0; 6],{1.0: 6},(0.24)
IF age>=36.0 THEN Class=reject ,[9.0; 0.0],[9; 0; 0],{1.0: 9},(1e-06)
IF TRUE THEN Class=reject ,[6478.0; 4436.0],[5564; 914; 3522],{0.0: 6186; 1.0: 3814},(1e-06)
