IF extra_degree==False THEN Class=reject ,[5937.0; 916.0],[5334; 603; 313],{0.0: 3864; 1.0: 2386},(0.1810125)
IF nationality==0 THEN Class=hire ,[5.0; 2312.0],[4; 1; 2311],{0.0: 2316},(0.06135210666666667)
IF degrees<=0.8 AND english_speaking>=0.13333333333333333 AND experience>=1.0 AND experiences<=0.27234042553191484 AND potential<=0.784362326039423 THEN Class=hire ,[219.0; 912.0],[11; 208; 704],{1.0: 923},(0.16064873980964386)
IF experience<=12.0 AND german_speaking<=0.15384615384615385 AND age<=50.0 AND dutch_speaking<=0.6666666666388888 THEN Class=reject ,[343.0; 60.0],[293; 50; 10],{1.0: 353},(0.07370912335660487)
IF potential<=0.8501862201677939 AND potential>=0.049923559348024074 AND experiences<=0.3 THEN Class=hire ,[24.0; 62.0],[9; 15; 47],{1.0: 71},(0.14496875500721035)
IF dutch_speaking<=0.2857142857142857 AND experience<=30.0 AND age<=61.0 THEN Class=reject ,[61.0; 12.0],[49; 12; 0],{1.0: 61},(0.09671026555687677)
IF french_speaking<=0.35135135135135137 AND german_speaking<=0.0625 AND dutch_speaking<=0.3684210526315789 THEN Class=reject ,[10.0; 1.0],[9; 1; 0],{1.0: 10},(0.1775147928994083)
IF language_german==False AND english_speaking<=0.3191489361702128 THEN Class=hire ,[0.0; 9.0],[0; 0; 9],{1.0: 9},(0.140625)
IF age>=55.0 AND potential<=0.8842129025359965 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{1.0: 3},(0.24489795918367344)
IF age>=36.0 THEN Class=reject ,[4.0; 0.0],[4; 0; 0],{1.0: 4},(1e-06)
IF TRUE THEN Class=reject ,[6603.0; 4287.0],[5713; 890; 3397],{0.0: 6180; 1.0: 3820},(1e-06)
