IF extra_degree==False AND german_speaking<=0.25 THEN Class=reject ,[5548.0; 584.0],[5548; 0; 584],{0.0: 3783; 1.0: 2349},(0.18356871999999996)
IF nationality==0 AND degree!=False THEN Class=hire ,[0.0; 2378.0],[0; 0; 2378],{0.0: 2378},(0.08042469754215907)
IF degrees<=0.8 AND english_speaking>=0.1111111111111111 AND experience>=2.0 AND extra_degree!=False AND german_speaking>=1.5624999999902346e-12 THEN Class=hire ,[25.0; 870.0],[25; 0; 870],{1.0: 895},(0.18720778343317865)
IF dutch_speaking<=0.15 AND english_speaking<=0.3333333333333333 AND age<=63.0 THEN Class=reject ,[160.0; 1.0],[160; 0; 1],{1.0: 157; 0.0: 4},(0.05016312407315866)
IF degrees>=0.9 AND experience<=25.0 AND age<=60.0 AND german_speaking<=0.14634146341463414 THEN Class=reject ,[186.0; 5.0],[186; 0; 5],{1.0: 191},(0.10306547176622993)
IF experience<=8.0 AND extra_degrees>=0.2 AND dutch_speaking>=0.17391304347826086 AND german_speaking<=0.13513513513513514 AND french_speaking>=0.23076923076923078 THEN Class=reject ,[105.0; 22.0],[105; 0; 22],{1.0: 127},(0.14174668495656145)
IF french_speaking<=0.42857142857142855 AND age>=23.0 AND experiences<=0.276595744680851 AND extra_degree!=False AND potential<=0.9167235439779894 THEN Class=hire ,[6.0; 77.0],[6; 0; 77],{1.0: 83},(0.1333234244946492)
IF german_speaking<=0.027777777777777776 AND english_speaking>=4.999999999e-11 THEN Class=reject ,[14.0; 0.0],[14; 0; 0],{1.0: 14},(0.11570247933884296)
IF language_english!=False AND language_german==False AND potential>=0.09947557765707989 AND age>=32.0 THEN Class=hire ,[0.0; 7.0],[0; 0; 7],{1.0: 7},(0.19390581717451524)
IF age<=21.0 AND married==False THEN Class=hire ,[0.0; 2.0],[0; 0; 2],{1.0: 2},(0.1388888888888889)
IF age>=21.0 THEN Class=reject ,[10.0; 0.0],[10; 0; 0],{1.0: 10},(1e-06)
IF TRUE THEN Class=reject ,[6054.0; 3946.0],[6054; 0; 3946],{0.0: 6165; 1.0: 3835},(1e-06)
