IF extra_degree==False AND german_speaking<=0.25 THEN Class=reject ,[5885.0; 866.0],[5290; 595; 271],{0.0: 3785; 1.0: 2371},(0.18306584000000006)
IF nationality==0 AND degree!=False THEN Class=hire ,[0.0; 2380.0],[0; 0; 2380],{0.0: 2380},(0.06394413337650146)
IF potential<=0.7493888476750634 AND potential>=0.049630652973905995 AND experience>=1.0 AND french_speaking<=0.6666666666527777 AND age>=25.0 THEN Class=hire ,[232.0; 895.0],[8; 224; 671],{1.0: 902; 0.0: 1},(0.16179706396130072)
IF experience<=10.0 AND german_speaking<=0.1282051282051282 AND dutch_speaking<=0.4444444444444444 THEN Class=reject ,[330.0; 65.0],[276; 54; 11],{1.0: 341},(0.08007409737513542)
IF potential<=0.8493452760993441 AND dutch_speaking>=2.49999999975e-11 AND experiences<=0.30106382978723406 AND potential>=0.03301466557891184 AND degrees<=0.9 THEN Class=hire ,[29.0; 86.0],[14; 15; 71],{1.0: 99; 0.0: 1},(0.16983471074380163)
IF english_speaking<=0.3157894736842105 AND extra_degrees<=0.85 THEN Class=reject ,[72.0; 10.0],[62; 10; 0],{1.0: 72},(0.050000000000000024)
IF experience<=22.0 AND age<=54.0 AND age>=31.0 AND experiences>=0.009574468085106383 THEN Class=reject ,[31.0; 2.0],[30; 1; 1],{1.0: 31; 0.0: 1},(0.11805555555555558)
IF degree!=False AND german_speaking>=0.044444444444444446 AND potential<=0.89937237220265 THEN Class=hire ,[0.0; 9.0],[0; 0; 9],{1.0: 9},(0.24609375)
IF age>=31.0 THEN Class=reject ,[7.0; 0.0],[7; 0; 0],{1.0: 6; 0.0: 1},(1e-06)
IF TRUE THEN Class=reject ,[6586.0; 4313.0],[5687; 899; 3414],{0.0: 6169; 1.0: 3831},(1e-06)
