IF extra_degree==False AND english_speaking<=0.4999999999875 AND german_speaking<=0.25 THEN Class=reject ,[5604.0; 547.0],[5604; 0; 547],{0.0: 3780; 1.0: 2371},(0.18568108)
IF nationality==0 AND degree!=False AND english_speaking<=0.4999999999875 THEN Class=hire ,[0.0; 2379.0],[0; 0; 2379],{0.0: 2379},(0.07836433307474061)
IF potential<=0.7493888476750634 AND english_speaking>=0.12500000000312503 AND experience>=1.0 AND extra_degree!=False AND dutch_speaking>=7.1428571426530615e-12 THEN Class=hire ,[39.0; 861.0],[39; 0; 861],{1.0: 899; 0.0: 1},(0.17671803415243645)
IF experience<=13.0 AND dutch_speaking<=0.3023255813953488 AND german_speaking<=0.1 AND age<=47.0 AND extra_degree!=False THEN Class=reject ,[275.0; 16.0],[275; 0; 16],{1.0: 291},(0.08030470914127423)
IF potential>=0.8165793594861983 AND experience<=22.0 AND age<=59.0 AND german_speaking>=1.4285714285632651e-12 THEN Class=reject ,[82.0; 7.0],[82; 0; 7],{1.0: 89},(0.09496280880255907)
IF extra_degrees>=0.1 AND age>=30.0 AND potential<=0.89937237220265 AND experiences<=0.2968085106382979 AND french_speaking<=0.6249999999906252 THEN Class=hire ,[13.0; 81.0],[13; 0; 81],{1.0: 91; 0.0: 3},(0.17113573407202212)
IF dutch_speaking<=0.2765957446808511 AND english_speaking<=0.36585365853658536 AND experience<=26.0 AND french_speaking<=0.3611111111111111 THEN Class=reject ,[41.0; 0.0],[41; 0; 0],{1.0: 39; 0.0: 2},(0.07562934027777779)
IF french_speaking<=0.28 AND potential<=0.48333107102286343 AND age<=58.0 THEN Class=hire ,[2.0; 11.0],[2; 0; 11],{1.0: 13},(0.12694214876033058)
IF french_speaking<=0.36 THEN Class=reject ,[20.0; 0.0],[20; 0; 0],{1.0: 16; 0.0: 4},(0.06802721088435376)
IF french_speaking>=0.3870967741935484 AND gender!=0 THEN Class=reject ,[10.0; 0.0],[10; 0; 0],{1.0: 10},(0.12396694214876032)
IF experience>=3.0 AND age<=47.0 AND language_german==False THEN Class=hire ,[0.0; 5.0],[0; 0; 5],{1.0: 5},(0.20833333333333334)
IF age>=25.0 THEN Class=reject ,[6.0; 0.0],[6; 0; 0],{1.0: 6},(0.12244897959183677)
IF TRUE THEN Class=reject ,[6092.0; 3908.0],[6092; 0; 3908],{0.0: 6169; 1.0: 3831},(1e-06)
