IF extra_degree!=False THEN Class=hire ,[283.0; 3583.0],[283; 0; 3583],{0.0: 2389; 1.0: 1477},(0.21916265999999998)
IF german_speaking<=0.12244897959183673 AND experience<=39.0 THEN Class=reject ,[5205.0; 0.0],[5205; 0; 0],{0.0: 3240; 1.0: 1965},(0.0022133656883030796)
IF experience<=22.0 THEN Class=reject ,[701.0; 0.0],[701; 0; 0],{0.0: 438; 1.0: 263},(0.012995906335851935)
IF degree==False THEN Class=reject ,[156.0; 0.0],[156; 0; 0],{0.0: 114; 1.0: 42},(0.04801477377654663)
IF married==False THEN Class=reject ,[34.0; 0.0],[34; 0; 0],{0.0: 22; 1.0: 12},(0.10493827160493827)
IF language_english!=False AND potential>=0.2837779804055122 AND experience<=40.0 THEN Class=hire ,[2.0; 12.0],[2; 0; 12],{0.0: 12; 1.0: 2},(0.16066481994459833)
IF age>=55.0 AND language_german==False THEN Class=reject ,[15.0; 0.0],[15; 0; 0],{0.0: 15},(0.10416666666666664)
IF french_speaking<=0.2916666666666667 AND potential>=0.09989841787339082 THEN Class=hire ,[0.0; 4.0],[0; 0; 4],{0.0: 4},(0.24691358024691357)
IF age>=44.0 THEN Class=reject ,[5.0; 0.0],[5; 0; 0],{0.0: 4; 1.0: 1},(1e-06)
IF TRUE THEN Class=reject ,[6401.0; 3599.0],[6401; 0; 3599],{0.0: 6238; 1.0: 3762},(1e-06)
