IF extra_degree==False THEN Class=reject ,[6115.0; 12.0],[6115; 0; 12],{0.0: 3775; 1.0: 2352},(0.22170026000000004)
IF potential<=0.04955825061214629 AND english_speaking<=4.999999999e-11 AND dutch_speaking<=0.499999999975 AND experience<=38.0 THEN Class=reject ,[240.0; 188.0],[240; 0; 188],{0.0: 272; 1.0: 156},(0.05491979435643519)
IF potential<=0.9161895158020441 AND age<=58.0 THEN Class=hire ,[0.0; 3063.0],[0; 0; 3063],{0.0: 1840; 1.0: 1223},(0.0018066190457131429)
IF experience>=4.0 AND experiences>=0.01276595744680851 THEN Class=hire ,[0.0; 320.0],[0; 0; 320],{0.0: 239; 1.0: 81},(0.015350456401962705)
IF experiences<=0.27340425531914897 AND dutch_speaking<=0.3 AND german_speaking<=0.14 THEN Class=hire ,[0.0; 37.0],[0; 0; 37],{0.0: 28; 1.0: 9},(0.06737773152965662)
IF french_speaking>=0.33333333332777776 AND age<=27.0 THEN Class=reject ,[5.0; 1.0],[5; 0; 1],{1.0: 5; 0.0: 1},(0.1328)
IF potential>=0.14918779822941194 THEN Class=hire ,[0.0; 11.0],[0; 0; 11],{0.0: 7; 1.0: 4},(0.060941828254847646)
IF experience<=7.0 THEN Class=reject ,[2.0; 0.0],[2; 0; 0],{1.0: 2},(0.1875)
IF age>=59.0 THEN Class=hire ,[0.0; 6.0],[0; 0; 6],{0.0: 5; 1.0: 1},(1e-06)
IF TRUE THEN Class=reject ,[6362.0; 3638.0],[6362; 0; 3638],{0.0: 6167; 1.0: 3833},(1e-06)
