IF potential<=0.366898871966675 THEN Class=hire ,[4121.0; 4121.0],[0; 4121; 0],{0.0: 2565; 1.0: 1556},(0.009066200000000009)
IF extra_degree!=False AND experiences<=0.35744680851063826 THEN Class=hire ,[2034.0; 2251.0],[2; 2032; 219],{0.0: 1390; 1.0: 863},(0.13596371295816198)
IF experiences<=0.06170212765957446 THEN Class=hire ,[40.0; 40.0],[0; 40; 0],{0.0: 29; 1.0: 11},(0.006355399153445013)
IF experiences<=0.0648936170212766 THEN Class=reject ,[20.0; 20.0],[0; 20; 0],{0.0: 15; 1.0: 5},(0.0032489861887758957)
IF extra_degree!=True AND german_speaking>=0.2 THEN Class=reject ,[14.0; 14.0],[0; 14; 0],{0.0: 11; 1.0: 3},(1.1009443271327545e-06)
IF extra_degree==False AND french_speaking>=0.5238095238095238 THEN Class=hire ,[9.0; 9.0],[0; 9; 0],{0.0: 5; 1.0: 4},(7.133400292184356e-07)
IF extra_degree==False AND english_speaking<=0.2 THEN Class=hire ,[7.0; 7.0],[0; 7; 0],{0.0: 5; 1.0: 2},(0.001164914833278087)
IF english_speaking>=0.4444444444422839 THEN Class=hire ,[6.0; 6.0],[0; 6; 0],{0.0: 3; 1.0: 3},(0.0010024556724882784)
IF potential<=0.382758490516646 THEN Class=hire ,[5.0; 5.0],[0; 5; 0],{0.0: 4; 1.0: 1},(4.0125512603428936e-07)
IF extra_degree!=True AND potential>=0.3829191829516102 AND potential<=0.39968669959919567 THEN Class=hire ,[152.0; 152.0],[0; 152; 0],{0.0: 97; 1.0: 55},(0.0255542880136814)
IF extra_degree==False AND experiences>=0.06702127659574468 AND experiences<=0.0702127659574468 THEN Class=reject ,[13.0; 13.0],[0; 13; 0],{0.0: 7; 1.0: 6},(0.0023869818123711177)
IF extra_degree==False THEN Class=reject ,[3355.0; 1268.0],[2087; 1268; 0],{0.0: 2036; 1.0: 1319},(0.00029717616213151824)
IF age>=28.0 THEN Class=hire ,[2.0; 3.0],[0; 2; 1],{1.0: 2; 0.0: 1},(0.24)
IF age>=25.0 THEN Class=reject ,[2.0; 0.0],[2; 0; 0],{0.0: 2},(1e-06)
IF TRUE THEN Class=reject ,[9780.0; 7909.0],[2091; 7689; 220],{0.0: 6170; 1.0: 3830},(1e-06)
