IF extra_degree!=False THEN Class=hire ,[3566.0; 3770.0],[1; 3565; 205],{0.0: 2334; 1.0: 1437},(0.08116504999999999)
IF potential<=0.3331716539429167 THEN Class=hire ,[2203.0; 2203.0],[0; 2203; 0],{0.0: 1369; 1.0: 834},(0.12229917696038557)
IF experiences<=0.06382978723404256 THEN Class=hire ,[114.0; 114.0],[0; 114; 0],{0.0: 63; 1.0: 51},(2.8315946348733235e-08)
IF english_speaking<=0.23809523809523808 THEN Class=hire ,[28.0; 28.0],[0; 28; 0],{0.0: 14; 1.0: 14},(7.157464212678937e-09)
IF dutch_speaking<=0.08333333333333333 THEN Class=hire ,[12.0; 12.0],[0; 12; 0],{0.0: 8; 1.0: 4},(0.0017134384270518568)
IF dutch_speaking>=0.4090909090909091 THEN Class=hire ,[12.0; 12.0],[0; 12; 0],{0.0: 7; 1.0: 5},(0.0017240753705347995)
IF age<=64.0 AND english_speaking>=0.45 THEN Class=hire ,[8.0; 8.0],[0; 8; 0],{0.0: 6; 1.0: 2},(2.0725388601036265e-09)
IF dutch_speaking<=0.09090909091198349 THEN Class=hire ,[6.0; 6.0],[0; 6; 0],{1.0: 3; 0.0: 3},(0.0008710125095835638)
IF german_speaking>=0.2 THEN Class=hire ,[6.0; 6.0],[0; 6; 0],{0.0: 3; 1.0: 3},(1.5600624024960998e-09)
IF french_speaking<=0.16666666666666666 THEN Class=hire ,[2.0; 2.0],[0; 2; 0],{0.0: 2},(5.208333333333333e-10)
IF age>=18.0 AND french_speaking>=0.19047619047619047 AND french_speaking<=0.19230769230769232 THEN Class=hire ,[3.0; 3.0],[0; 3; 0],{0.0: 3},(0.0004386892708634018)
IF age>=18.0 THEN Class=reject ,[3835.0; 1681.0],[2154; 1681; 0],{0.0: 2378; 1.0: 1457},(1e-06)
IF TRUE THEN Class=reject ,[9795.0; 7845.0],[2155; 7640; 205],{0.0: 6190; 1.0: 3810},(1e-06)
