IF extra_degree!=False AND potential>=0.048667600005935355 THEN Class=hire ,[3.0; 2898.0],[3; 0; 2898],{0.0: 1954; 1.0: 947},(0.19830246)
IF extra_degree==False AND experience<=26.0 AND potential<=0.8510903712647153 AND german_speaking<=0.22727272727272727 THEN Class=reject ,[5206.0; 7.0],[5206; 0; 7],{0.0: 3044; 1.0: 2169},(0.02549488200415746)
IF degree==False THEN Class=reject ,[826.0; 0.0],[826; 0; 0],{0.0: 527; 1.0: 299},(0.05782238720538342)
IF language_dutch==False AND experience<=35.0 AND german_speaking<=0.13043478260869565 AND potential<=0.9497698728812016 AND english_speaking<=0.39285714285714285 THEN Class=reject ,[384.0; 16.0],[384; 0; 16],{0.0: 273; 1.0: 127},(0.07354930580277678)
IF language_french!=False AND age>=26.0 AND language_english!=False AND experiences<=0.26276595744680853 AND german_speaking<=0.18181818181818182 THEN Class=hire ,[71.0; 194.0],[71; 0; 194],{0.0: 187; 1.0: 78},(0.15219237832874194)
IF experience<=21.0 AND potential<=0.9501754161253115 THEN Class=reject ,[261.0; 4.0],[261; 0; 4],{0.0: 161; 1.0: 104},(0.05611280243550711)
IF potential<=0.6506568541975082 AND german_speaking<=0.1 AND experience<=42.0 AND english_speaking<=0.4 THEN Class=reject ,[83.0; 2.0],[83; 0; 2],{0.0: 66; 1.0: 19},(0.1606508875739645)
IF dutch_speaking>=0.18181818181818182 AND age>=51.0 AND french_speaking<=0.40476190476190477 THEN Class=hire ,[2.0; 30.0],[2; 0; 30],{0.0: 21; 1.0: 11},(0.14518518518518522)
IF age<=47.0 AND experience>=16.0 AND experiences>=0.21170212765957447 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(0.17751479289940827)
IF age>=40.0 THEN Class=reject ,[10.0; 0.0],[10; 0; 0],{0.0: 9; 1.0: 1},(1e-06)
IF TRUE THEN Class=reject ,[6846.0; 3154.0],[6846; 0; 3154],{0.0: 6245; 1.0: 3755},(1e-06)
