IF extra_degree!=False AND potential>=0.048598122065447016 THEN Class=hire ,[5.0; 2884.0],[5; 0; 2884],{0.0: 1946; 1.0: 943},(0.19765651)
IF extra_degree==False AND experience<=27.0 AND extra_degrees<=0.85 AND potential<=0.8845097616605081 THEN Class=reject ,[5223.0; 11.0],[5223; 0; 11],{0.0: 3031; 1.0: 2203},(0.025054561513383554)
IF degree==False THEN Class=reject ,[805.0; 0.0],[805; 0; 0],{0.0: 486; 1.0: 319},(0.05620855779053223)
IF language_dutch==False AND german_speaking<=0.09375 AND experiences<=0.3085106382978723 AND dutch_speaking<=0.3749999999992188 AND experience<=40.0 THEN Class=reject ,[405.0; 13.0],[405; 0; 13],{0.0: 286; 1.0: 132},(0.07735227779015369)
IF language_french!=False AND experience>=2.0 AND potential<=0.915854723953321 AND french_speaking<=0.39473684210526316 AND dutch_speaking<=0.4285714285663265 THEN Class=hire ,[86.0; 195.0],[86; 0; 195],{0.0: 191; 1.0: 90},(0.1450892648392859)
IF experience<=18.0 AND age<=59.0 THEN Class=reject ,[226.0; 3.0],[226; 0; 3],{0.0: 158; 1.0: 71},(0.054503374566050165)
IF potential<=0.8166987857454127 AND german_speaking<=0.10344827586206896 AND experience<=37.0 THEN Class=reject ,[93.0; 1.0],[93; 0; 1],{0.0: 74; 1.0: 20},(0.15171682098765438)
IF experiences>=0.09787234042553192 AND experience>=21.0 THEN Class=hire ,[2.0; 26.0],[2; 0; 26],{0.0: 20; 1.0: 8},(0.1392)
IF age<=60.0 AND nationality==0 AND potential>=0.0997037945945631 AND potential<=0.9343741060278395 THEN Class=hire ,[3.0; 8.0],[3; 0; 8],{0.0: 11},(0.18181818181818182)
IF age>=42.0 THEN Class=reject ,[11.0; 0.0],[11; 0; 0],{0.0: 7; 1.0: 4},(1e-06)
IF TRUE THEN Class=reject ,[6859.0; 3141.0],[6859; 0; 3141],{0.0: 6210; 1.0: 3790},(1e-06)
