IF potential<=0.3661705082608194 THEN Class=reject ,[4130.0; 4130.0],[0; 4130; 0],{0.0: 2547; 1.0: 1583},(0.010201100000000022)
IF extra_degree!=False THEN Class=hire ,[2029.0; 2275.0],[1; 2028; 247],{0.0: 1371; 1.0: 905},(0.13253119114023607)
IF experiences<=0.06702127659574468 THEN Class=reject ,[87.0; 87.0],[0; 87; 0],{0.0: 57; 1.0: 30},(2.4207011686143572e-08)
IF french_speaking<=0.21052631578947367 THEN Class=hire ,[23.0; 23.0],[0; 23; 0],{0.0: 16; 1.0: 7},(6.558311947533505e-09)
IF age>=18.0 AND german_speaking>=0.1794871794871795 THEN Class=reject ,[21.0; 21.0],[0; 21; 0],{1.0: 15; 0.0: 6},(0.0034739751740282955)
IF french_speaking>=0.5294117647058824 THEN Class=hire ,[17.0; 17.0],[0; 17; 0],{0.0: 10; 1.0: 7},(0.0028464767886978797)
IF age>=18.0 AND experiences<=0.06808510638297871 THEN Class=reject ,[8.0; 8.0],[0; 8; 0],{0.0: 6; 1.0: 2},(0.001352767463786691)
IF age>=18.0 AND french_speaking<=0.21428571428571427 THEN Class=hire ,[4.0; 4.0],[0; 4; 0],{0.0: 3; 1.0: 1},(0.0006795351952191585)
IF age>=18.0 AND dutch_speaking<=0.0909090909105372 THEN Class=hire ,[3.0; 3.0],[0; 3; 0],{0.0: 3},(0.000510839394604437)
IF age>=18.0 AND dutch_speaking>=0.4 THEN Class=hire ,[3.0; 3.0],[0; 3; 0],{1.0: 2; 0.0: 1},(8.743806470416787e-10)
IF age>=18.0 AND dutch_speaking<=0.3888888888873457 AND dutch_speaking>=0.3888888888873457 THEN Class=reject ,[3.0; 3.0],[0; 3; 0],{0.0: 3},(0.0005126291954921309)
IF age>=18.0 THEN Class=reject ,[3425.0; 1417.0],[2008; 1417; 0],{0.0: 2124; 1.0: 1301},(1e-06)
IF TRUE THEN Class=reject ,[9753.0; 7991.0],[2009; 7744; 247],{0.0: 6147; 1.0: 3853},(1e-06)
