IF extra_degree==False THEN Class=reject ,[6163.0; 0.0],[6163; 0; 0],{0.0: 3804; 1.0: 2359},(0.23135901999999997)
IF german_speaking>=1.3157894736772856e-12 AND experience>=2.0 AND potential<=0.917425478257935 THEN Class=hire ,[0.0; 3062.0],[0; 0; 3062],{0.0: 1891; 1.0: 1171},(0.01726234056026498)
IF language_english!=False AND experiences<=0.301063829787234 THEN Class=hire ,[12.0; 526.0],[12; 0; 526],{0.0: 314; 1.0: 224},(0.058862018730489074)
IF potential<=0.0 AND experience<=19.0 THEN Class=reject ,[45.0; 10.0],[45; 0; 10],{0.0: 34; 1.0: 21},(0.1203510833377842)
IF potential<=0.7829397477675719 AND experience<=22.0 AND age<=54.0 THEN Class=hire ,[0.0; 102.0],[0; 0; 102],{0.0: 60; 1.0: 42},(0.08006279434850866)
IF experience<=4.0 AND married==False AND german_speaking<=0.1276595744680851 AND experiences>=0.16489361702127658 THEN Class=reject ,[21.0; 3.0],[21; 0; 3],{0.0: 13; 1.0: 11},(0.165)
IF potential>=0.7831320487714726 THEN Class=hire ,[0.0; 42.0],[0; 0; 42],{0.0: 22; 1.0: 20},(0.06696428571428573)
IF gender!=0 AND language_french==False THEN Class=reject ,[3.0; 0.0],[3; 0; 0],{0.0: 3},(0.1377551020408163)
IF experience<=27.0 THEN Class=hire ,[0.0; 6.0],[0; 0; 6],{0.0: 4; 1.0: 2},(0.09917355371900823)
IF age<=56.0 THEN Class=reject ,[2.0; 0.0],[2; 0; 0],{1.0: 2},(0.24)
IF age>=60.0 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 2; 1.0: 1},(1e-06)
IF TRUE THEN Class=reject ,[6246.0; 3754.0],[6246; 0; 3754],{0.0: 6147; 1.0: 3853},(1e-06)
