IF extra_degree==False AND german_speaking<=0.3333333333333333 THEN Class=reject ,[6217.0; 238.0],[6217; 0; 238],{0.0: 3748; 1.0: 2707},(0.18811765)
IF german_speaking>=0.02702702702702703 AND potential<=0.8007837737965968 AND age>=25.0 AND degree!=False AND experiences<=0.2702127659574468 THEN Class=hire ,[68.0; 1631.0],[68; 0; 1631],{0.0: 1165; 1.0: 534},(0.04841559557651869)
IF age>=45.0 AND dutch_speaking<=0.5555555555487656 AND german_speaking<=0.15384615384615385 AND experiences<=0.32872340425531915 AND experience>=4.0 THEN Class=hire ,[51.0; 487.0],[51; 0; 487],{0.0: 442; 1.0: 96},(0.04057556439562451)
IF english_speaking>=0.2619047619047619 AND language_english!=False AND experiences<=0.28936170212765955 AND potential<=0.9499181223898969 AND experiences>=0.002127659574468085 THEN Class=hire ,[116.0; 520.0],[116; 0; 520],{0.0: 432; 1.0: 204},(0.052948685576410526)
IF experiences>=0.010638297872340424 AND gender==0 AND language_german==False AND german_speaking<=0.15 AND french_speaking<=0.99999999985 THEN Class=hire ,[45.0; 148.0],[45; 0; 148],{0.0: 139; 1.0: 54},(0.04629260558390022)
IF married==False AND potential<=0.9159869404593908 AND experience<=6.0 AND french_speaking<=0.38636363636363635 AND age<=34.0 THEN Class=hire ,[42.0; 93.0],[42; 0; 93],{0.0: 91; 1.0: 44},(0.0417623702825563)
IF experience<=8.0 AND french_speaking<=0.4999999999875 AND experiences<=0.276595744680851 AND german_speaking<=0.07894736842105263 AND dutch_speaking<=0.749999999975 THEN Class=reject ,[83.0; 39.0],[83; 0; 39],{1.0: 83; 0.0: 39},(0.05776771227690642)
IF english_speaking>=0.3181818181818182 AND french_speaking>=0.26666666666666666 AND english_speaking<=0.3999999999970001 AND age>=29.0 AND dutch_speaking<=0.33333333332777776 THEN Class=hire ,[8.0; 38.0],[8; 0; 38],{0.0: 32; 1.0: 14},(0.052633714795876946)
IF english_speaking<=0.23809523809523808 AND potential>=0.0488097536386321 AND degree!=False AND age>=21.0 AND english_speaking>=2.49999999975e-11 THEN Class=hire ,[15.0; 40.0],[15; 0; 40],{0.0: 38; 1.0: 17},(0.06924715909090909)
IF dutch_speaking>=2.49999999975e-11 AND experience>=1.0 AND french_speaking<=0.499999999975 AND english_speaking<=0.44444444444012354 AND german_speaking>=3.3333333332888895e-12 THEN Class=reject ,[37.0; 9.0],[37; 0; 9],{1.0: 36; 0.0: 10},(0.07957106755003074)
IF language_english!=False AND experiences<=0.037234042553191495 AND dutch_speaking<=0.2 AND experience<=14.0 AND age<=43.0 THEN Class=reject ,[21.0; 6.0],[21; 0; 6],{1.0: 21; 0.0: 6},(0.112)
IF gender!=0 AND married==False AND dutch_speaking<=0.25 THEN Class=hire ,[1.0; 15.0],[1; 0; 15],{0.0: 15; 1.0: 1},(0.07638888888888887)
IF french_speaking<=0.3888888888873457 AND age<=40.0 AND experience<=16.0 THEN Class=hire ,[1.0; 11.0],[1; 0; 11],{0.0: 11; 1.0: 1},(0.12109374999999999)
IF experience<=17.0 AND language_french==False THEN Class=reject ,[7.0; 0.0],[7; 0; 0],{1.0: 7},(0.13999999999999999)
IF married!=False AND age>=41.0 THEN Class=hire ,[1.0; 7.0],[1; 0; 7],{0.0: 7; 1.0: 1},(0.15976331360946744)
IF age>=35.0 THEN Class=reject ,[4.0; 0.0],[4; 0; 0],{1.0: 4},(0.15999999999999998)
IF TRUE THEN Class=reject ,[6717.0; 3283.0],[6717; 0; 3283],{0.0: 6176; 1.0: 3824},(1e-06)
