IF extra_degree!=False THEN Class=hire ,[553.0; 2966.0],[553; 0; 2966],{0.0: 2339; 1.0: 1180},(0.18381605)
IF language_english==False THEN Class=reject ,[4469.0; 29.0],[4469; 0; 29],{0.0: 2590; 1.0: 1908},(0.02111909568379542)
IF experience<=12.0 AND german_speaking<=0.15789473684210525 THEN Class=reject ,[1159.0; 30.0],[1159; 0; 30],{0.0: 670; 1.0: 519},(0.04836877452293055)
IF degree==False THEN Class=reject ,[331.0; 0.0],[331; 0; 0],{0.0: 185; 1.0: 146},(0.09450602440215977)
IF german_speaking>=0.030303030303030304 AND potential<=0.7995041110502247 AND experience>=4.0 AND potential>=0.09963595761992614 AND degrees<=0.8 THEN Class=hire ,[84.0; 145.0],[84; 0; 145],{0.0: 171; 1.0: 58},(0.12088968087736568)
IF experiences<=0.07446808510638298 AND experience<=35.0 AND dutch_speaking<=0.499999999975 THEN Class=reject ,[100.0; 1.0],[100; 0; 1],{0.0: 61; 1.0: 40},(0.06028563079845132)
IF experience<=24.0 AND german_speaking<=0.10256410256410256 AND french_speaking<=0.4545454545417356 AND age<=57.0 THEN Class=reject ,[55.0; 5.0],[55; 0; 5],{0.0: 30; 1.0: 30},(0.0777319237944485)
IF experiences<=0.16914893617021276 AND experience>=14.0 AND potential>=0.10062967887564667 AND experiences>=0.027659574468085108 THEN Class=hire ,[6.0; 16.0],[6; 0; 16],{0.0: 19; 1.0: 3},(0.09945580784387316)
IF potential<=0.8664924429787313 AND english_speaking<=0.34210526315789475 THEN Class=reject ,[22.0; 1.0],[22; 0; 1],{0.0: 14; 1.0: 9},(0.09534794309880816)
IF german_speaking>=0.06976744186046512 AND experience<=31.0 AND potential>=0.8167776605200764 AND dutch_speaking<=0.30434782608695654 THEN Class=hire ,[0.0; 9.0],[0; 0; 9],{0.0: 9},(0.1836734693877551)
IF dutch_speaking>=0.23684210526315788 AND experience>=27.0 THEN Class=reject ,[12.0; 0.0],[12; 0; 0],{0.0: 8; 1.0: 4},(0.09972299168975071)
IF experience>=23.0 AND experience<=34.0 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(0.24489795918367344)
IF age>=38.0 THEN Class=reject ,[4.0; 0.0],[4; 0; 0],{1.0: 2; 0.0: 2},(1e-06)
IF TRUE THEN Class=reject ,[6795.0; 3205.0],[6795; 0; 3205],{0.0: 6101; 1.0: 3899},(1e-06)
