IF extra_degree==False THEN Class=reject ,[6254.0; 261.0],[6254; 0; 261],{0.0: 3853; 1.0: 2662},(0.18439965000000005)
IF german_speaking>=0.03125 AND potential<=0.8006093266813228 AND age>=24.0 AND experiences<=0.28617021276595744 AND degrees<=0.85 THEN Class=hire ,[69.0; 1623.0],[69; 0; 1623],{0.0: 1137; 1.0: 555},(0.0519475761050125)
IF age>=45.0 AND experience>=11.0 AND experiences<=0.3287234042553192 AND french_speaking<=0.8333333333138889 AND potential<=0.9502151562894742 THEN Class=hire ,[40.0; 411.0],[40; 0; 411],{0.0: 354; 1.0: 97},(0.04025881153360546)
IF language_english!=False AND english_speaking>=4.999999999e-11 AND potential<=0.9329226006549767 AND dutch_speaking>=4.999999999e-11 AND experiences<=0.2904255319148936 THEN Class=hire ,[144.0; 540.0],[144; 0; 540],{0.0: 441; 1.0: 243},(0.04689488518371271)
IF english_speaking>=0.3404255319148936 AND experiences>=0.00425531914893617 AND extra_degrees<=0.85 AND experience<=16.0 AND dutch_speaking>=1.2499999999375001e-11 THEN Class=hire ,[38.0; 107.0],[38; 0; 107],{0.0: 101; 1.0: 44},(0.029993255790319747)
IF french_speaking>=0.33333333332777776 AND german_speaking<=0.1 AND age<=54.0 AND dutch_speaking<=0.33333333332777776 AND language_german==False THEN Class=reject ,[83.0; 54.0],[83; 0; 54],{1.0: 85; 0.0: 52},(0.0451838932397053)
IF french_speaking>=0.2941176470583045 AND experiences>=0.06808510638297871 AND dutch_speaking>=0.18421052631578946 AND age<=45.0 AND experiences<=0.33085106382978724 THEN Class=hire ,[15.0; 62.0],[15; 0; 62],{0.0: 54; 1.0: 23},(0.03690159574468086)
IF gender!=0 AND dutch_speaking<=0.3191489361702128 AND french_speaking<=0.3076923076923077 AND experiences<=0.33191489361702126 THEN Class=hire ,[34.0; 74.0],[34; 0; 74],{0.0: 72; 1.0: 36},(0.03850068791176836)
IF language_french!=False AND experiences>=0.019148936170212766 AND experience<=25.0 AND age>=23.0 AND potential>=0.05021937057922841 THEN Class=reject ,[36.0; 12.0],[36; 0; 12],{1.0: 36; 0.0: 12},(0.06743236205147884)
IF german_speaking>=4.999999999900001e-12 AND dutch_speaking<=0.6666666666388888 AND age>=29.0 AND potential<=0.9339713057773389 AND potential>=0.03307784032426517 THEN Class=hire ,[1.0; 31.0],[1; 0; 31],{0.0: 31; 1.0: 1},(0.08063964008019951)
IF language_english!=False AND age<=42.0 AND gender==0 AND potential<=0.86602102096325 THEN Class=hire ,[16.0; 32.0],[16; 0; 32],{0.0: 32; 1.0: 16},(0.07012417823228635)
IF age>=26.0 AND experience<=18.0 AND dutch_speaking<=0.35714285714285715 THEN Class=reject ,[33.0; 12.0],[33; 0; 12],{1.0: 31; 0.0: 14},(0.08163265306122444)
IF experience>=5.0 AND age<=44.0 AND language_english==False THEN Class=reject ,[5.0; 0.0],[5; 0; 0],{1.0: 5},(0.1851851851851852)
IF experiences<=0.2542553191489361 THEN Class=hire ,[0.0; 12.0],[0; 0; 12],{0.0: 11; 1.0: 1},(0.07100591715976327)
IF TRUE THEN Class=reject ,[6769.0; 3231.0],[6769; 0; 3231],{0.0: 6164; 1.0: 3836},(1e-06)
