IF degree!=False AND potential<=0.8157871386126988 AND experiences<=0.2936170212765957 AND age>=19.0 THEN Class=hire ,[4920.0; 5193.0],[262; 4658; 535],{0.0: 3612; 1.0: 1843},(0.12490350000000001)
IF extra_degree==False THEN Class=reject ,[4013.0; 1542.0],[2471; 1542; 0],{0.0: 2185; 1.0: 1828},(0.0732390554787052)
IF potential<=0.8842291011242693 AND experiences<=0.3297872340425532 AND age>=24.0 AND german_speaking<=0.14 THEN Class=hire ,[87.0; 306.0],[2; 85; 221],{0.0: 220; 1.0: 88},(0.03650573802928377)
IF english_speaking>=0.3111111111111111 AND experiences<=0.32127659574468087 AND dutch_speaking<=0.34210526315789475 AND french_speaking<=0.4090909090909091 THEN Class=hire ,[29.0; 119.0],[8; 21; 98],{0.0: 96; 1.0: 31},(0.052873883928571425)
IF age>=37.0 AND dutch_speaking>=0.20930232558139536 AND language_english!=False AND experiences<=0.3840425531914894 AND age<=59.0 THEN Class=hire ,[6.0; 30.0],[0; 6; 24],{0.0: 24; 1.0: 6},(0.08608778828780955)
IF german_speaking<=0.11627906976744186 AND experiences<=0.3542553191489362 AND experiences>=0.2106382978723404 AND age>=21.0 AND experience<=33.0 THEN Class=reject ,[27.0; 17.0],[22; 5; 12],{1.0: 27; 0.0: 12},(0.11628425038984185)
IF potential>=0.8499489765879804 AND experiences<=0.36489361702127654 AND age<=43.0 THEN Class=hire ,[1.0; 16.0],[0; 1; 15],{0.0: 15; 1.0: 1},(0.10204081632653063)
IF german_speaking>=0.07142857142857142 AND language_english!=False THEN Class=reject ,[4.0; 1.0],[4; 0; 1],{1.0: 4; 0.0: 1},(0.15972222222222224)
IF potential>=0.8667529994820076 THEN Class=hire ,[0.0; 5.0],[0; 0; 5],{0.0: 5},(0.10204081632653064)
IF age>=59.0 THEN Class=hire ,[1.0; 1.0],[1; 0; 1],{0.0: 1; 1.0: 1},(1e-06)
IF TRUE THEN Class=reject ,[9088.0; 7230.0],[2770; 6318; 912],{0.0: 6171; 1.0: 3829},(1e-06)
