IF extra_degree==False THEN Class=reject ,[6170.0; 239.0],[6170; 0; 239],{0.0: 3740; 1.0: 2669},(0.18900698000000002)
IF german_speaking>=0.03225806451612903 AND potential<=0.7999662300856386 AND experience>=1.0 AND degrees<=0.8 AND experiences<=0.27553191489361706 THEN Class=hire ,[63.0; 1599.0],[63; 0; 1599],{0.0: 1100; 1.0: 562},(0.047929393706116215)
IF age>=38.0 AND english_speaking>=0.200000000002 AND potential>=0.04904266118548988 AND german_speaking<=0.17391304347826086 THEN Class=hire ,[93.0; 685.0],[93; 0; 685],{0.0: 571; 1.0: 207},(0.044829659227081875)
IF potential<=0.8338550819888102 AND dutch_speaking>=0.17073170731707318 AND dutch_speaking<=0.499999999975 AND experiences<=0.2765957446808511 AND experiences>=0.00851063829787234 THEN Class=hire ,[92.0; 374.0],[92; 0; 374],{0.0: 302; 1.0: 164},(0.043885836438831184)
IF potential<=0.05053206692530789 AND french_speaking<=0.33333333332777776 AND age>=21.0 THEN Class=hire ,[83.0; 190.0],[83; 0; 190],{0.0: 182; 1.0: 91},(0.03010282913314506)
IF potential>=0.20073865469569507 AND experience<=6.0 AND married==False AND experiences<=0.27978723404255323 AND english_speaking>=0.2857142857132653 THEN Class=hire ,[26.0; 80.0],[26; 0; 80],{0.0: 77; 1.0: 29},(0.047424356678292034)
IF dutch_speaking>=0.19047619047619047 AND language_german==False AND experiences>=0.03191489361702128 AND experiences<=0.33191489361702126 AND potential<=0.9171784786400277 THEN Class=reject ,[70.0; 39.0],[70; 0; 39],{1.0: 72; 0.0: 37},(0.05298175915246273)
IF experiences>=0.014893617021276595 AND french_speaking<=0.49999999999166667 AND language_french!=False AND potential<=0.9335190677765232 AND age>=21.0 THEN Class=hire ,[18.0; 61.0],[18; 0; 61],{0.0: 58; 1.0: 21},(0.07351387564740137)
IF german_speaking<=2.49999999975e-11 AND french_speaking<=0.6666666666388888 AND age>=23.0 AND experiences>=0.005319148936170213 AND experience<=13.0 THEN Class=reject ,[32.0; 11.0],[32; 0; 11],{1.0: 33; 0.0: 10},(0.07663027865555873)
IF language_dutch!=False AND language_french!=False AND potential<=0.9336726575124257 THEN Class=reject ,[17.0; 5.0],[17; 0; 5],{1.0: 17; 0.0: 5},(0.10542222222222222)
IF dutch_speaking<=0.2727272727272727 AND german_speaking<=0.08888888888888889 AND experience<=10.0 THEN Class=hire ,[2.0; 24.0],[2; 0; 24],{0.0: 22; 1.0: 4},(0.09184763260946961)
IF english_speaking>=0.2826086956521739 AND married==False THEN Class=reject ,[8.0; 2.0],[8; 0; 2],{1.0: 8; 0.0: 2},(0.13168724279835392)
IF language_english!=False AND experience>=9.0 THEN Class=hire ,[0.0; 7.0],[0; 0; 7],{0.0: 7},(0.09688581314878894)
IF experiences<=0.02234042553191489 AND age>=34.0 AND experiences>=0.011702127659574468 THEN Class=reject ,[3.0; 0.0],[3; 0; 0],{1.0: 3},(0.18)
IF married==False THEN Class=hire ,[0.0; 5.0],[0; 0; 5],{0.0: 5},(0.10204081632653064)
IF age>=28.0 THEN Class=reject ,[1.0; 1.0],[1; 0; 1],{0.0: 1; 1.0: 1},(1e-06)
IF TRUE THEN Class=reject ,[6678.0; 3322.0],[6678; 0; 3322],{0.0: 6119; 1.0: 3881},(1e-06)
