IF extra_degree==False AND german_speaking<=0.23529411764705882 THEN Class=reject ,[6233.0; 240.0],[6233; 0; 240],{0.0: 3799; 1.0: 2674},(0.18721399)
IF german_speaking>=0.02702702702702703 AND potential<=0.7992722290873397 AND extra_degree!=False AND experience>=1.0 AND french_speaking<=0.615384615378994 THEN Class=hire ,[52.0; 1530.0],[52; 0; 1530],{0.0: 1073; 1.0: 509},(0.049351878967781405)
IF age>=41.0 AND language_english!=False AND german_speaking<=0.15384615384615385 AND potential<=0.9495360810215134 AND english_speaking<=0.49999999999166667 THEN Class=hire ,[48.0; 495.0],[48; 0; 495],{0.0: 421; 1.0: 122},(0.04019957573634856)
IF experiences>=0.04255319148936171 AND dutch_speaking<=0.33333333333222226 AND experiences<=0.27021276595744675 AND potential<=0.9173147028600651 AND english_speaking>=0.3157894736842105 THEN Class=hire ,[76.0; 367.0],[76; 0; 367],{0.0: 321; 1.0: 122},(0.03684363686683585)
IF german_speaking>=1.9230769230621305e-12 AND language_dutch!=False AND dutch_speaking>=4.999999999e-11 AND experiences>=0.0031914893617021275 AND extra_degrees<=0.7 THEN Class=hire ,[56.0; 201.0],[56; 0; 201],{0.0: 181; 1.0: 76},(0.03326370774214103)
IF german_speaking>=8.333333333055556e-12 AND language_french!=False AND degree!=False AND experiences<=0.32659574468085106 AND dutch_speaking<=0.49999999999166667 THEN Class=hire ,[89.0; 216.0],[89; 0; 216],{0.0: 197; 1.0: 108},(0.04156216264478372)
IF german_speaking<=4.5454545453719014e-12 AND age>=26.0 AND potential<=0.8336601883087671 AND language_german==False AND experience<=30.0 THEN Class=hire ,[62.0; 121.0],[62; 0; 121],{0.0: 117; 1.0: 66},(0.056310236090578565)
IF gender!=0 AND french_speaking<=0.5714285714193877 AND experiences<=0.21808510638297868 AND experience>=1.0 AND experience<=16.0 THEN Class=reject ,[58.0; 17.0],[58; 0; 17],{1.0: 54; 0.0: 21},(0.07286662590619267)
IF experiences<=0.22127659574468087 AND german_speaking<=0.09302325581395349 AND dutch_speaking<=0.33333333332777776 AND age>=22.0 AND experience<=29.0 THEN Class=hire ,[17.0; 47.0],[17; 0; 47],{0.0: 44; 1.0: 20},(0.08638269240722528)
IF french_speaking>=0.3170731707317073 AND potential<=0.8503766013184455 AND age>=23.0 THEN Class=reject ,[19.0; 1.0],[19; 0; 1],{1.0: 16; 0.0: 4},(0.08977777777777778)
IF married!=False AND german_speaking<=0.15384615384615385 AND age>=30.0 THEN Class=hire ,[0.0; 15.0],[0; 0; 15],{0.0: 14; 1.0: 1},(0.13388429752066117)
IF dutch_speaking<=0.2558139534883721 AND age>=22.0 THEN Class=reject ,[11.0; 0.0],[11; 0; 0],{1.0: 10; 0.0: 1},(0.089375)
IF potential>=0.25049497702290796 AND age<=43.0 AND married==False AND german_speaking>=1.2195121951160025e-12 THEN Class=hire ,[2.0; 10.0],[2; 0; 10],{0.0: 9; 1.0: 3},(0.15933412604042807)
IF potential>=0.03346545125289464 AND experience<=22.0 THEN Class=reject ,[10.0; 0.0],[10; 0; 0],{1.0: 10},(0.10380622837370244)
IF language_english==False AND dutch_speaking<=0.35897435897380015 THEN Class=reject ,[4.0; 0.0],[4; 0; 0],{0.0: 2; 1.0: 2},(0.24489795918367346)
IF age>=21.0 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(1e-06)
IF TRUE THEN Class=reject ,[6737.0; 3263.0],[6737; 0; 3263],{0.0: 6207; 1.0: 3793},(1e-06)
