IF extra_degree!=False THEN Class=hire ,[1603.0; 3507.0],[84; 1519; 1988],{0.0: 2379; 1.0: 1212},(0.16314207)
IF language_german==False THEN Class=reject ,[5962.0; 1547.0],[4415; 1547; 0],{0.0: 3481; 1.0: 2481},(0.0010160368714215674)
IF potential<=0.7663836658438605 THEN Class=reject ,[341.0; 150.0],[191; 150; 0],{0.0: 198; 1.0: 143},(0.011946408820423514)
IF married==False AND dutch_speaking>=0.17073170731707318 THEN Class=reject ,[69.0; 8.0],[61; 8; 0],{0.0: 42; 1.0: 27},(0.042986828052687776)
IF degrees<=0.85 AND degree!=False AND english_speaking>=0.2972972972972973 AND german_speaking<=0.10810810810810811 THEN Class=hire ,[4.0; 7.0],[1; 3; 4],{0.0: 8},(0.12490869247626003)
IF age>=61.0 AND degree!=False THEN Class=hire ,[1.0; 2.0],[0; 1; 1],{0.0: 2},(0.05945303210463733)
IF potential<=0.8841079104779428 THEN Class=reject ,[16.0; 0.0],[16; 0; 0],{1.0: 12; 0.0: 4},(0.0438957475994513)
IF potential<=0.9006237943300759 AND experience>=15.0 THEN Class=hire ,[0.0; 2.0],[0; 0; 2],{0.0: 2},(0.1487603305785124)
IF age>=21.0 THEN Class=reject ,[9.0; 0.0],[9; 0; 0],{1.0: 6; 0.0: 3},(1e-06)
IF TRUE THEN Class=reject ,[8005.0; 5223.0],[4777; 3228; 1995],{0.0: 6119; 1.0: 3881},(1e-06)
