IF extra_degree!=False THEN Class=hire ,[812.0; 3224.0],[246; 566; 2658],{0.0: 2341; 1.0: 1129},(0.18654949999999995)
IF language_english==False THEN Class=reject ,[4468.0; 227.0],[4246; 222; 5],{0.0: 2547; 1.0: 1926},(0.006891951154877088)
IF experience<=15.0 THEN Class=reject ,[1403.0; 271.0],[1136; 267; 4],{0.0: 830; 1.0: 577},(0.020667183614105408)
IF degree==False THEN Class=reject ,[332.0; 0.0],[332; 0; 0],{0.0: 191; 1.0: 141},(0.05029112426035504)
IF potential<=0.5172775888814074 AND experiences<=0.1734042553191489 AND age<=63.0 AND german_speaking<=0.18181818181818182 THEN Class=reject ,[148.0; 93.0],[59; 89; 4],{0.0: 102; 1.0: 50},(0.08362010996400458)
IF potential<=0.8504185272107959 AND experience<=31.0 AND german_speaking>=1.785714285701531e-12 AND experiences<=0.2904255319148937 AND age<=58.0 THEN Class=hire ,[41.0; 68.0],[15; 26; 42],{0.0: 69; 1.0: 14},(0.108433734939759)
IF experiences<=0.1606382978723404 AND age>=59.0 AND experience>=20.0 AND potential>=0.05016869610745008 THEN Class=hire ,[8.0; 16.0],[2; 6; 10],{0.0: 16; 1.0: 2},(0.10915952968500507)
IF language_german!=False AND experiences>=0.20425531914893616 AND age<=63.0 THEN Class=hire ,[2.0; 6.0],[0; 2; 4],{0.0: 6},(0.06958579881656805)
IF language_dutch==False THEN Class=reject ,[27.0; 3.0],[24; 3; 0],{0.0: 16; 1.0: 11},(0.03102556736569953)
IF french_speaking>=0.28125 AND french_speaking<=0.3448275862068966 THEN Class=reject ,[18.0; 2.0],[16; 2; 0],{1.0: 9; 0.0: 9},(0.0703125)
IF french_speaking<=0.375 AND french_speaking>=0.2608695652173913 AND experiences>=0.21808510638297873 THEN Class=hire ,[1.0; 5.0],[0; 1; 4],{0.0: 5},(0.22959183673469385)
IF age>=46.0 THEN Class=reject ,[9.0; 0.0],[9; 0; 0],{0.0: 7; 1.0: 2},(1e-06)
IF TRUE THEN Class=reject ,[7269.0; 3915.0],[6085; 1184; 2731],{0.0: 6139; 1.0: 3861},(1e-06)
