IF degree!=False AND potential<=0.800511605991318 AND experiences<=0.27872340425531916 THEN Class=hire ,[4873.0; 5152.0],[239; 4634; 518],{0.0: 3551; 1.0: 1840},(0.12359775999999999)
IF extra_degree==False THEN Class=reject ,[4061.0; 1608.0],[2453; 1608; 0],{0.0: 2248; 1.0: 1813},(0.07054170288860533)
IF age>=35.0 AND potential<=0.933297838204733 AND experiences<=0.3404255319148936 AND french_speaking>=0.2553191489361702 THEN Class=hire ,[67.0; 295.0],[1; 66; 229],{0.0: 226; 1.0: 70},(0.04154456817092013)
IF french_speaking<=0.32653061224489793 AND experiences<=0.33191489361702126 AND english_speaking>=0.28205128205128205 THEN Class=hire ,[42.0; 101.0],[3; 39; 62],{0.0: 62; 1.0: 42},(0.05851599899218944)
IF potential<=0.883074445678018 AND experiences<=0.3382978723404255 AND age>=21.0 AND extra_degrees<=0.85 THEN Class=hire ,[16.0; 54.0],[4; 12; 42],{0.0: 42; 1.0: 16},(0.07888970051132213)
IF experience<=11.0 AND german_speaking<=0.10526315789473684 AND french_speaking>=0.34146341463414637 AND french_speaking<=0.40540540540540543 AND dutch_speaking<=0.2826086956521739 THEN Class=reject ,[36.0; 22.0],[21; 15; 7],{1.0: 36; 0.0: 7},(0.11333333333333337)
IF potential>=0.900224737825714 AND experiences<=0.3542553191489362 AND english_speaking<=0.36585365853658536 AND german_speaking>=0.024390243902439025 THEN Class=hire ,[4.0; 21.0],[1; 3; 18],{0.0: 17; 1.0: 5},(0.1281122679945677)
IF experience<=7.0 AND experiences>=0.276595744680851 THEN Class=reject ,[9.0; 0.0],[9; 0; 0],{1.0: 9},(0.15839999999999999)
IF age<=41.0 AND potential>=0.8833618509291232 AND experience>=5.0 THEN Class=hire ,[0.0; 7.0],[0; 0; 7],{0.0: 7},(0.13671875)
IF age<=48.0 AND potential>=0.8837940572611863 THEN Class=reject ,[4.0; 0.0],[4; 0; 0],{1.0: 4},(0.19753086419753085)
IF degrees<=0.85 THEN Class=hire ,[1.0; 1.0],[1; 0; 1],{0.0: 1; 1.0: 1},(-0.7500000000000001)
IF age>=26.0 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(1e-06)
IF TRUE THEN Class=reject ,[9113.0; 7264.0],[2736; 6377; 887],{0.0: 6164; 1.0: 3836},(1e-06)
