IF extra_degree!=False AND potential>=0.048902606255368464 THEN Class=hire ,[1.0; 2861.0],[1; 0; 2861],{0.0: 1913; 1.0: 949},(0.19669112)
IF extra_degree==False AND experience<=24.0 AND potential<=0.9332205175672661 AND experiences<=0.29255319148936165 THEN Class=reject ,[5294.0; 13.0],[5294; 0; 13],{0.0: 3026; 1.0: 2281},(0.025572528013361247)
IF degree==False THEN Class=reject ,[803.0; 0.0],[803; 0; 0],{0.0: 535; 1.0: 268},(0.0598795965233742)
IF language_dutch==False AND potential<=0.7497556278379267 AND german_speaking<=0.11764705882352941 AND dutch_speaking<=0.35714285714285715 AND french_speaking<=0.43999999999848005 THEN Class=reject ,[371.0; 5.0],[371; 0; 5],{0.0: 272; 1.0: 104},(0.08408530030734757)
IF language_french!=False AND language_german==False AND language_english!=False AND experience>=2.0 AND age>=26.0 THEN Class=hire ,[25.0; 176.0],[25; 0; 176],{0.0: 139; 1.0: 62},(0.1540964093492416)
IF german_speaking<=4.999999999900001e-12 AND language_german==False THEN Class=reject ,[196.0; 1.0],[196; 0; 1],{0.0: 143; 1.0: 54},(0.06461128509692673)
IF experience<=28.0 AND age<=58.0 AND german_speaking<=0.12903225806451613 AND french_speaking<=0.4 THEN Class=reject ,[135.0; 17.0],[135; 0; 17],{0.0: 106; 1.0: 46},(0.09327918655837313)
IF potential<=0.7333984389978492 AND potential>=0.15034340072302535 AND experience<=39.0 AND experiences>=0.05319148936170213 AND dutch_speaking>=0.15384615384615385 THEN Class=reject ,[36.0; 4.0],[36; 0; 4],{0.0: 24; 1.0: 16},(0.1568627450980392)
IF german_speaking>=0.02857142857142857 AND experiences<=0.28510638297872337 AND dutch_speaking<=0.36363636363636365 THEN Class=hire ,[1.0; 36.0],[1; 0; 36],{0.0: 28; 1.0: 9},(0.12825182101977112)
IF language_french==False AND age<=61.0 THEN Class=reject ,[9.0; 0.0],[9; 0; 0],{0.0: 8; 1.0: 1},(0.15839999999999999)
IF age<=58.0 AND experience<=33.0 THEN Class=reject ,[4.0; 2.0],[4; 0; 2],{0.0: 5; 1.0: 1},(0.1328125)
IF married==False THEN Class=hire ,[0.0; 6.0],[0; 0; 6],{0.0: 6},(0.059999999999999984)
IF gender==0 THEN Class=hire ,[0.0; 3.0],[0; 0; 3],{0.0: 3},(0.1875)
IF TRUE THEN Class=reject ,[6876.0; 3124.0],[6876; 0; 3124],{0.0: 6209; 1.0: 3791},(1e-06)
